# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
   12.324649299    0.241529449    0.241510153    0.241531926
   12.384769539    0.241449702    0.241423045    0.241453196
   12.444889780    0.246223108    0.246184130    0.246228317
   12.505010020    0.249784933    0.249723369    0.249793276
   12.565130261    0.243894969    0.243788630    0.243909469
   12.625250501    0.232419186    0.232228440    0.232445300
   12.685370741    0.219528192    0.219266301    0.219564389
   12.745490982    0.208915757    0.208721399    0.208942803
   12.805611222    0.200939253    0.200830722    0.200954405
   12.865731463    0.194887684    0.194825120    0.194896423
   12.925851703    0.194140521    0.194101152    0.194146058
   12.985971944    0.197436819    0.197410106    0.197440618
   13.046092184    0.201256695    0.201237503    0.201259486
   13.106212425    0.198801844    0.198787489    0.198804066
   13.166332665    0.190025932    0.190014823    0.190027812
   13.226452906    0.180216276    0.180207228    0.180217842
   13.286573146    0.175250009    0.175242321    0.175251256
   13.346693387    0.172668850    0.172662322    0.172669847
   13.406813627    0.169981982    0.169976473    0.169982822
   13.466933868    0.168316860    0.168312140    0.168317575
   13.527054108    0.168760552    0.168756451    0.168761158
   13.587174349    0.168188411    0.168184813    0.168188914
   13.647294589    0.165155258    0.165152054    0.165155663
   13.707414830    0.159070576    0.159067696    0.159070893
   13.767535070    0.153053793    0.153051193    0.153054008
   13.827655311    0.147735013    0.147732576    0.147735015
   13.887775551    0.145161949    0.145159594    0.145161823
   13.947895792    0.144535808    0.144533612    0.144535761
   14.008016032    0.143376185    0.143374168    0.143376241
   14.068136273    0.141847624    0.141845747    0.141847689
   14.128256513    0.141502408    0.141500665    0.141502489
   14.188376754    0.139211607    0.139210024    0.139211754
   14.248496994    0.135939936    0.135938461    0.135940075
   14.308617234    0.133527710    0.133526267    0.133527743
   14.368737475    0.132746447    0.132744974    0.132746405
   14.428857715    0.131235984    0.131234539    0.131235977
   14.488977956    0.129825058    0.129823731    0.129825155
   14.549098196    0.129412735    0.129411506    0.129412908
   14.609218437    0.125264684    0.125263528    0.125264934
   14.669338677    0.118504959    0.118503861    0.118505282
   14.729458918    0.111526859    0.111525839    0.111527190
   14.789579158    0.106274219    0.106273231    0.106274509
   14.849699399    0.103935930    0.103934924    0.103936145
   14.909819639    0.101278191    0.101277217    0.101278356
   14.969939880    0.095846818    0.095845925    0.095846951
   15.030060120    0.089315981    0.089315168    0.089316100
   15.090180361    0.084287721    0.084286954    0.084287827
   15.150300601    0.080214215    0.080213480    0.080214309
   15.210420842    0.077071458    0.077070753    0.077071541
   15.270541082    0.074440020    0.074439346    0.074440097
   15.330661323    0.070951656    0.070951007    0.070951727
   15.390781563    0.067220457    0.067219825    0.067220517
   15.450901804    0.064116809    0.064116198    0.064116867
   15.511022044    0.062179050    0.062178463    0.062179107
   15.571142285    0.061382083    0.061381518    0.061382135
   15.631262525    0.060536137    0.060535595    0.060536185
   15.691382766    0.058503833    0.058503317    0.058503871
   15.751503006    0.056324828    0.056324333    0.056324861
   15.811623246    0.054492675    0.054492196    0.054492721
   15.871743487    0.052973731    0.052973270    0.052973784
   15.931863727    0.051371811    0.051371362    0.051371861
   15.991983968    0.049226046    0.049225609    0.049226087
   16.052104208    0.046857199    0.046856765    0.046857236
   16.112224449    0.044619128    0.044618700    0.044619168
   16.172344689    0.042859960    0.042859541    0.042859997
   16.232464930    0.041899413    0.041898997    0.041899439
   16.292585170    0.041447948    0.041447535    0.041447967
   16.352705411    0.040304365    0.040303968    0.040304395
   16.412825651    0.038369726    0.038369360    0.038369776
   16.472945892    0.036208567    0.036208222    0.036208634
   16.533066132    0.034323847    0.034323498    0.034323911
   16.593186373    0.033220372    0.033220017    0.033220434
   16.653306613    0.032164495    0.032164147    0.032164565
   16.713426854    0.030902461    0.030902128    0.030902542
   16.773547094    0.029835223    0.029834906    0.029835314
   16.833667335    0.028852318    0.028852038    0.028852429
   16.893787575    0.027722000    0.027721773    0.027722152
   16.953907816    0.026853500    0.026853341    0.026853722
   17.014028056    0.025942906    0.025942746    0.025943130
   17.074148297    0.024629866    0.024629649    0.024630023
   17.134268537    0.023396532    0.023396286    0.023396662
   17.194388778    0.022530000    0.022529740    0.022530135
   17.254509018    0.021792857    0.021792603    0.021793034
   17.314629259    0.020941655    0.020941432    0.020941893
   17.374749499    0.019983595    0.019983352    0.019983806
   17.434869739    0.019151905    0.019151606    0.019152018
   17.494989980    0.018408777    0.018408448    0.018408825
   17.555110220    0.017710646    0.017710285    0.017710661
   17.615230461    0.017020984    0.017020587    0.017020979
   17.675350701    0.016295099    0.016294677    0.016295088
   17.735470942    0.015540039    0.015539608    0.015540042
   17.795591182    0.014811946    0.014811505    0.014811973
   17.855711423    0.014161149    0.014160693    0.014161210
   17.915831663    0.013607969    0.013607496    0.013608066
   17.975951904    0.013095653    0.013095169    0.013095801
   18.036072144    0.012638980    0.012638455    0.012639201
   18.096192385    0.012265047    0.012264370    0.012265321
   18.156312625    0.011965347    0.011964400    0.011965666
   18.216432866    0.011714622    0.011713265    0.011714949
   18.276553106    0.011494028    0.011491914    0.011494400
   18.336673347    0.011294186    0.011290559    0.011294740
   18.396793587    0.011112396    0.011106581    0.011113242
   18.456913828    0.010940838    0.010935204    0.010941650
   18.517034068    0.010776484    0.010773066    0.010776979
   18.577154309    0.010620818    0.010618834    0.010621108
   18.637274549    0.010472410    0.010471146    0.010472596
   18.697394790    0.010329859    0.010328973    0.010329990
   18.757515030    0.010192266    0.010191598    0.010192365
   18.817635271    0.010059023    0.010058489    0.010059102
   18.877755511    0.009929681    0.009929236    0.009929747
   18.937875752    0.009803893    0.009803510    0.009803949
   18.997995992    0.009681378    0.009681041    0.009681428
   19.058116232    0.009561905    0.009561601    0.009561950
   19.118236473    0.009445275    0.009444998    0.009445316
   19.178356713    0.009331320    0.009331064    0.009331358
   19.238476954    0.009219892    0.009219653    0.009219928
   19.298597194    0.009110861    0.009110635    0.009110894
   19.358717435    0.009004110    0.009003896    0.009004141
   19.418837675    0.008899536    0.008899332    0.008899566
   19.478957916    0.008797044    0.008796849    0.008797073
   19.539078156    0.008696550    0.008696362    0.008696577
   19.599198397    0.008597974    0.008597793    0.008598000
   19.659318637    0.008501245    0.008501070    0.008501270
   19.719438878    0.008406296    0.008406127    0.008406320
   19.779559118    0.008313066    0.008312901    0.008313089
   19.839679359    0.008221496    0.008221336    0.008221519
   19.899799599    0.008131534    0.008131378    0.008131556
   19.959919840    0.008043128    0.008042977    0.008043150
   20.020040080    0.007956233    0.007956084    0.007956254
   20.080160321    0.007870802    0.007870657    0.007870822
   20.140280561    0.007786794    0.007786652    0.007786814
   20.200400802    0.007704168    0.007704030    0.007704188
   20.260521042    0.007622888    0.007622752    0.007622907
   20.320641283    0.007542917    0.007542784    0.007542936
   20.380761523    0.007464220    0.007464090    0.007464239
   20.440881764    0.007386766    0.007386637    0.007386784
   20.501002004    0.007310522    0.007310396    0.007310539
   20.561122244    0.007235458    0.007235335    0.007235476
   20.621242485    0.007161547    0.007161426    0.007161564
   20.681362725    0.007088761    0.007088641    0.007088778
   20.741482966    0.007017073    0.007016955    0.007017089
   20.801603206    0.006946458    0.006946342    0.006946474
   20.861723447    0.006876891    0.006876777    0.006876907
   20.921843687    0.006808350    0.006808238    0.006808365
   20.981963928    0.006740811    0.006740700    0.006740826
   21.042084168    0.006674252    0.006674143    0.006674267
   21.102204409    0.006608653    0.006608546    0.006608668
   21.162324649    0.006543993    0.006543888    0.006544008
   21.222444890    0.006480252    0.006480148    0.006480267
   21.282565130    0.006417412    0.006417310    0.006417426
   21.342685371    0.006355453    0.006355353    0.006355468
   21.402805611    0.006294359    0.006294259    0.006294373
   21.462925852    0.006234111    0.006234013    0.006234125
   21.523046092    0.006174693    0.006174596    0.006174706
   21.583166333    0.006116088    0.006115992    0.006116101
   21.643286573    0.006058281    0.006058186    0.006058294
   21.703406814    0.006001256    0.006001163    0.006001269
   21.763527054    0.005944998    0.005944906    0.005945011
   21.823647295    0.005889493    0.005889402    0.005889505
   21.883767535    0.005834726    0.005834637    0.005834739
   21.943887776    0.005780685    0.005780596    0.005780697
   22.004008016    0.005727355    0.005727267    0.005727367
   22.064128257    0.005674723    0.005674637    0.005674735
   22.124248497    0.005622777    0.005622692    0.005622789
   22.184368737    0.005571504    0.005571420    0.005571516
   22.244488978    0.005520893    0.005520810    0.005520905
   22.304609218    0.005470931    0.005470849    0.005470943
   22.364729459    0.005421608    0.005421527    0.005421619
   22.424849699    0.005372911    0.005372831    0.005372922
   22.484969940    0.005324830    0.005324751    0.005324841
   22.545090180    0.005277355    0.005277277    0.005277366
   22.605210421    0.005230475    0.005230397    0.005230485
   22.665330661    0.005184179    0.005184103    0.005184190
   22.725450902    0.005138459    0.005138383    0.005138469
   22.785571142    0.005093303    0.005093229    0.005093314
   22.845691383    0.005048704    0.005048630    0.005048714
   22.905811623    0.005004651    0.005004578    0.005004661
   22.965931864    0.004961136    0.004961063    0.004961146
   23.026052104    0.004918149    0.004918078    0.004918159
   23.086172345    0.004875683    0.004875612    0.004875692
   23.146292585    0.004833728    0.004833658    0.004833737
   23.206412826    0.004792276    0.004792207    0.004792286
   23.266533066    0.004751320    0.004751252    0.004751329
   23.326653307    0.004710851    0.004710783    0.004710860
   23.386773547    0.004670862    0.004670795    0.004670871
   23.446893788    0.004631345    0.004631279    0.004631354
   23.507014028    0.004592292    0.004592227    0.004592301
   23.567134269    0.004553697    0.004553632    0.004553706
   23.627254509    0.004515552    0.004515488    0.004515561
   23.687374749    0.004477851    0.004477787    0.004477859
   23.747494990    0.004440585    0.004440522    0.004440594
   23.807615230    0.004403750    0.004403688    0.004403758
   23.867735471    0.004367338    0.004367276    0.004367346
   23.927855711    0.004331342    0.004331281    0.004331351
   23.987975952    0.004295757    0.004295697    0.004295765
   24.048096192    0.004260576    0.004260517    0.004260585
   24.108216433    0.004225794    0.004225735    0.004225802
   24.168336673    0.004191404    0.004191345    0.004191412
   24.228456914    0.004157400    0.004157342    0.004157408
   24.288577154    0.004123777    0.004123720    0.004123785
   24.348697395    0.004090529    0.004090473    0.004090537
   24.408817635    0.004057651    0.004057595    0.004057659
   24.468937876    0.004025137    0.004025082    0.004025145
   24.529058116    0.003992983    0.003992928    0.003992990
   24.589178357    0.003961182    0.003961127    0.003961189
   24.649298597    0.003929729    0.003929675    0.003929737
   24.709418838    0.003898621    0.003898567    0.003898628
   24.769539078    0.003867851    0.003867798    0.003867858
   24.829659319    0.003837415    0.003837363    0.003837422
   24.889779559    0.003807309    0.003807256    0.003807316
   24.949899800    0.003777527    0.003777475    0.003777534
   25.010020040    0.003748065    0.003748014    0.003748072
   25.070140281    0.003718918    0.003718868    0.003718925
   25.130260521    0.003690083    0.003690033    0.003690090
   25.190380762    0.003661555    0.003661505    0.003661561
   25.250501002    0.003633329    0.003633280    0.003633336
   25.310621242    0.003605401    0.003605353    0.003605408
   25.370741483    0.003577768    0.003577720    0.003577775
   25.430861723    0.003550426    0.003550378    0.003550432
   25.490981964    0.003523369    0.003523322    0.003523376
   25.551102204    0.003496595    0.003496548    0.003496602
   25.611222445    0.003470100    0.003470053    0.003470106
   25.671342685    0.003443879    0.003443833    0.003443885
   25.731462926    0.003417930    0.003417884    0.003417936
   25.791583166    0.003392248    0.003392203    0.003392254
   25.851703407    0.003366830    0.003366785    0.003366836
   25.911823647    0.003341673    0.003341628    0.003341679
   25.971943888    0.003316772    0.003316728    0.003316778
   26.032064128    0.003292125    0.003292082    0.003292132
   26.092184369    0.003267729    0.003267686    0.003267735
   26.152304609    0.003243579    0.003243536    0.003243585
   26.212424850    0.003219674    0.003219631    0.003219680
   26.272545090    0.003196009    0.003195966    0.003196014
   26.332665331    0.003172581    0.003172539    0.003172587
   26.392785571    0.003149388    0.003149346    0.003149393
   26.452905812    0.003126426    0.003126384    0.003126431
   26.513026052    0.003103692    0.003103651    0.003103698
   26.573146293    0.003081184    0.003081144    0.003081190
   26.633266533    0.003058899    0.003058858    0.003058904
   26.693386774    0.003036833    0.003036793    0.003036838
   26.753507014    0.003014984    0.003014945    0.003014990
   26.813627255    0.002993350    0.002993310    0.002993355
   26.873747495    0.002971927    0.002971888    0.002971932
   26.933867735    0.002950713    0.002950674    0.002950718
   26.993987976    0.002929705    0.002929666    0.002929710
   27.054108216    0.002908900    0.002908863    0.002908906
   27.114228457    0.002888297    0.002888260    0.002888303
   27.174348697    0.002867893    0.002867856    0.002867898
   27.234468938    0.002847685    0.002847648    0.002847690
   27.294589178    0.002827670    0.002827634    0.002827675
   27.354709419    0.002807847    0.002807811    0.002807852
   27.414829659    0.002788213    0.002788177    0.002788218
   27.474949900    0.002768766    0.002768730    0.002768771
   27.535070140    0.002749503    0.002749467    0.002749508
   27.595190381    0.002730422    0.002730387    0.002730427
   27.655310621    0.002711522    0.002711487    0.002711526
   27.715430862    0.002692799    0.002692764    0.002692803
   27.775551102    0.002674252    0.002674217    0.002674256
   27.835671343    0.002655878    0.002655844    0.002655883
   27.895791583    0.002637676    0.002637642    0.002637680
   27.955911824    0.002619643    0.002619609    0.002619648
   28.016032064    0.002601778    0.002601744    0.002601782
   28.076152305    0.002584078    0.002584045    0.002584082
   28.136272545    0.002566542    0.002566509    0.002566546
   28.196392786    0.002549167    0.002549134    0.002549171
   28.256513026    0.002531952    0.002531919    0.002531956
   28.316633267    0.002514894    0.002514862    0.002514899
   28.376753507    0.002497993    0.002497961    0.002497997
   28.436873747    0.002481245    0.002481214    0.002481250
   28.496993988    0.002464650    0.002464619    0.002464655
   28.557114228    0.002448206    0.002448175    0.002448210
   28.617234469    0.002431910    0.002431879    0.002431914
   28.677354709    0.002415761    0.002415731    0.002415765
   28.737474950    0.002399758    0.002399728    0.002399762
   28.797595190    0.002383898    0.002383868    0.002383903
   28.857715431    0.002368181    0.002368151    0.002368185
   28.917835671    0.002352604    0.002352574    0.002352608
   28.977955912    0.002337166    0.002337136    0.002337170
   29.038076152    0.002321865    0.002321835    0.002321869
   29.098196393    0.002306699    0.002306670    0.002306703
   29.158316633    0.002291668    0.002291639    0.002291672
   29.218436874    0.002276770    0.002276741    0.002276774
   29.278557114    0.002262003    0.002261974    0.002262007
   29.338677355    0.002247365    0.002247337    0.002247369
   29.398797595    0.002232856    0.002232828    0.002232860
   29.458917836    0.002218473    0.002218446    0.002218477
   29.519038076    0.002204216    0.002204189    0.002204220
   29.579158317    0.002190083    0.002190056    0.002190087
   29.639278557    0.002176073    0.002176046    0.002176077
   29.699398798    0.002162184    0.002162157    0.002162187
   29.759519038    0.002148414    0.002148388    0.002148418
   29.819639279    0.002134764    0.002134737    0.002134768
   29.879759519    0.002121231    0.002121204    0.002121234
   29.939879760    0.002107814    0.002107787    0.002107817
   30.000000000    0.002094511    0.002094485    0.002094515
