  0.91000000E+00  0.20536097E+03 -0.32500671E+02
  0.92000000E+00  0.20572935E+03 -0.32795348E+02
  0.93000000E+00  0.20609721E+03 -0.33089195E+02
  0.94000000E+00  0.20646456E+03 -0.33382233E+02
  0.95000000E+00  0.20683141E+03 -0.33674479E+02
  0.96000000E+00  0.20719778E+03 -0.33965953E+02
  0.97000000E+00  0.20756369E+03 -0.34256673E+02
  0.98000000E+00  0.20792914E+03 -0.34546658E+02
  0.99000000E+00  0.20829418E+03 -0.34835926E+02
  0.10000000E+01  0.20865882E+03 -0.35124494E+02
  0.10100000E+01  0.20902309E+03 -0.35412382E+02
  0.10200000E+01  0.20938704E+03 -0.35699604E+02
  0.10300000E+01  0.20975070E+03 -0.35986178E+02
  0.10400000E+01  0.21011411E+03 -0.36272118E+02
  0.10500000E+01  0.21047732E+03 -0.36557441E+02
  0.10600000E+01  0.21084038E+03 -0.36842158E+02
  0.10700000E+01  0.21120336E+03 -0.37126285E+02
  0.10800000E+01  0.21156630E+03 -0.37409832E+02
  0.10900000E+01  0.21192927E+03 -0.37692813E+02
  0.11000000E+01  0.21229234E+03 -0.37975239E+02
  0.11100000E+01  0.21265559E+03 -0.38257120E+02
  0.11200000E+01  0.21301909E+03 -0.38538466E+02
  0.11300000E+01  0.21338292E+03 -0.38819289E+02
  0.11400000E+01  0.21374718E+03 -0.39099598E+02
  0.11500000E+01  0.21411194E+03 -0.39379403E+02
  0.11600000E+01  0.21447731E+03 -0.39658714E+02
  0.11700000E+01  0.21484339E+03 -0.39937542E+02
  0.11800000E+01  0.21521027E+03 -0.40215897E+02
  0.11900000E+01  0.21557808E+03 -0.40493789E+02
  0.12000000E+01  0.21594691E+03 -0.40771232E+02
  0.12100000E+01  0.21631689E+03 -0.41048236E+02
  0.12200000E+01  0.21668813E+03 -0.41324815E+02
  0.12300000E+01  0.21706076E+03 -0.41600982E+02
  0.12400000E+01  0.21743491E+03 -0.41876752E+02
  0.12500000E+01  0.21781070E+03 -0.42152138E+02
  0.12600000E+01  0.21818826E+03 -0.42427158E+02
  0.12700000E+01  0.21856774E+03 -0.42701827E+02
  0.12800000E+01  0.21894927E+03 -0.42976161E+02
  0.12900000E+01  0.21933299E+03 -0.43250177E+02
  0.13000000E+01  0.21971904E+03 -0.43523894E+02
  0.13100000E+01  0.22010757E+03 -0.43797327E+02
  0.13200000E+01  0.22049871E+03 -0.44070494E+02
  0.13300000E+01  0.22089262E+03 -0.44343413E+02
  0.13400000E+01  0.22128944E+03 -0.44616098E+02
  0.13500000E+01  0.22168932E+03 -0.44888566E+02
  0.13600000E+01  0.22209241E+03 -0.45160831E+02
  0.13700000E+01  0.22249884E+03 -0.45432906E+02
  0.13800000E+01  0.22290876E+03 -0.45704802E+02
  0.13900000E+01  0.22332232E+03 -0.45976530E+02
  0.14000000E+01  0.22373965E+03 -0.46248096E+02
  0.14100000E+01  0.22416089E+03 -0.46519506E+02
  0.14200000E+01  0.22458618E+03 -0.46790764E+02
  0.14300000E+01  0.22501564E+03 -0.47061870E+02
  0.14400000E+01  0.22544941E+03 -0.47332822E+02
  0.14500000E+01  0.22588760E+03 -0.47603616E+02
  0.14600000E+01  0.22633032E+03 -0.47874242E+02
  0.14700000E+01  0.22677770E+03 -0.48144691E+02
  0.14800000E+01  0.22722984E+03 -0.48414950E+02
  0.14900000E+01  0.22768682E+03 -0.48685001E+02
  0.15000000E+01  0.22814875E+03 -0.48954827E+02
  0.15100000E+01  0.22861570E+03 -0.49224405E+02
  0.15200000E+01  0.22908774E+03 -0.49493712E+02
  0.15300000E+01  0.22956495E+03 -0.49762722E+02
  0.15400000E+01  0.23004739E+03 -0.50031407E+02
  0.15500000E+01  0.23053508E+03 -0.50299738E+02
  0.15600000E+01  0.23102808E+03 -0.50567683E+02
  0.15700000E+01  0.23152641E+03 -0.50835212E+02
  0.15800000E+01  0.23203009E+03 -0.51102291E+02
  0.15900000E+01  0.23253911E+03 -0.51368887E+02
  0.16000000E+01  0.23305349E+03 -0.51634970E+02
  0.16100000E+01  0.23357319E+03 -0.51900505E+02
  0.16200000E+01  0.23409819E+03 -0.52165461E+02
  0.16300000E+01  0.23462846E+03 -0.52429809E+02
  0.16400000E+01  0.23516395E+03 -0.52693520E+02
  0.16500000E+01  0.23570458E+03 -0.52956565E+02
  0.16600000E+01  0.23625031E+03 -0.53218919E+02
  0.16700000E+01  0.23680103E+03 -0.53480559E+02
  0.16800000E+01  0.23735667E+03 -0.53741464E+02
  0.16900000E+01  0.23791712E+03 -0.54001614E+02
  0.17000000E+01  0.23848228E+03 -0.54260993E+02
  0.17100000E+01  0.23905203E+03 -0.54519586E+02
  0.17200000E+01  0.23962624E+03 -0.54777382E+02
  0.17300000E+01  0.24020479E+03 -0.55034370E+02
  0.17400000E+01  0.24078753E+03 -0.55290543E+02
  0.17500000E+01  0.24137433E+03 -0.55545893E+02
  0.17600000E+01  0.24196504E+03 -0.55800416E+02
  0.17700000E+01  0.24255952E+03 -0.56054109E+02
  0.17800000E+01  0.24315762E+03 -0.56306969E+02
  0.17900000E+01  0.24375919E+03 -0.56558993E+02
  0.18000000E+01  0.24436409E+03 -0.56810180E+02
  0.18100000E+01  0.24497216E+03 -0.57060527E+02
  0.18200000E+01  0.24558328E+03 -0.57310032E+02
  0.18300000E+01  0.24619731E+03 -0.57558691E+02
  0.18400000E+01  0.24681413E+03 -0.57806500E+02
  0.18500000E+01  0.24743361E+03 -0.58053453E+02
  0.18600000E+01  0.24805565E+03 -0.58299543E+02
  0.18700000E+01  0.24868016E+03 -0.58544760E+02
  0.18800000E+01  0.24930706E+03 -0.58789092E+02
  0.18900000E+01  0.24993628E+03 -0.59032528E+02
  0.19000000E+01  0.25056778E+03 -0.59275052E+02
  0.19100000E+01  0.25120152E+03 -0.59516648E+02
  0.19200000E+01  0.25183750E+03 -0.59757297E+02
  0.19300000E+01  0.25247573E+03 -0.59996980E+02
  0.19400000E+01  0.25311623E+03 -0.60235676E+02
  0.19500000E+01  0.25375908E+03 -0.60473364E+02
  0.19600000E+01  0.25440435E+03 -0.60710021E+02
  0.19700000E+01  0.25505215E+03 -0.60945627E+02
  0.19800000E+01  0.25570261E+03 -0.61180160E+02
  0.19900000E+01  0.25635589E+03 -0.61413600E+02
  0.20000000E+01  0.25701219E+03 -0.61645927E+02
  0.20100000E+01  0.25767171E+03 -0.61877125E+02
  0.20200000E+01  0.25833471E+03 -0.62107179E+02
  0.20300000E+01  0.25900145E+03 -0.62336076E+02
  0.20400000E+01  0.25967224E+03 -0.62563806E+02
  0.20500000E+01  0.26034739E+03 -0.62790362E+02
  0.20600000E+01  0.26102726E+03 -0.63015741E+02
  0.20700000E+01  0.26171223E+03 -0.63239942E+02
  0.20800000E+01  0.26240269E+03 -0.63462965E+02
  0.20900000E+01  0.26309906E+03 -0.63684815E+02
  0.21000000E+01  0.26380179E+03 -0.63905499E+02
  0.21100000E+01  0.26451133E+03 -0.64125024E+02
  0.21200000E+01  0.26522815E+03 -0.64343400E+02
  0.21300000E+01  0.26595273E+03 -0.64560635E+02
  0.21400000E+01  0.26668557E+03 -0.64776738E+02
  0.21500000E+01  0.26742717E+03 -0.64991717E+02
  0.21600000E+01  0.26817802E+03 -0.65205578E+02
  0.21700000E+01  0.26893861E+03 -0.65418322E+02
  0.21800000E+01  0.26970944E+03 -0.65629948E+02
  0.21900000E+01  0.27049099E+03 -0.65840451E+02
  0.22000000E+01  0.27128371E+03 -0.66049817E+02
  0.22100000E+01  0.27208806E+03 -0.66258030E+02
  0.22200000E+01  0.27290444E+03 -0.66465063E+02
  0.22300000E+01  0.27373325E+03 -0.66670884E+02
  0.22400000E+01  0.27457482E+03 -0.66875453E+02
  0.22500000E+01  0.27542948E+03 -0.67078720E+02
  0.22600000E+01  0.27629749E+03 -0.67280629E+02
  0.22700000E+01  0.27717906E+03 -0.67481116E+02
  0.22800000E+01  0.27807435E+03 -0.67680107E+02
  0.22900000E+01  0.27898345E+03 -0.67877522E+02
  0.23000000E+01  0.27990640E+03 -0.68073277E+02
  0.23100000E+01  0.28084316E+03 -0.68267278E+02
  0.23200000E+01  0.28179364E+03 -0.68459429E+02
  0.23300000E+01  0.28275763E+03 -0.68649629E+02
  0.23400000E+01  0.28373490E+03 -0.68837775E+02
  0.23500000E+01  0.28472509E+03 -0.69023762E+02
  0.23600000E+01  0.28572779E+03 -0.69207486E+02
  0.23700000E+01  0.28674249E+03 -0.69388842E+02
  0.23800000E+01  0.28776863E+03 -0.69567729E+02
  0.23900000E+01  0.28880555E+03 -0.69744049E+02
  0.24000000E+01  0.28985250E+03 -0.69917708E+02
  0.24100000E+01  0.29090869E+03 -0.70088616E+02
  0.24200000E+01  0.29197324E+03 -0.70256690E+02
  0.24300000E+01  0.29304523E+03 -0.70421853E+02
  0.24400000E+01  0.29412365E+03 -0.70584034E+02
  0.24500000E+01  0.29520748E+03 -0.70743168E+02
  0.24600000E+01  0.29629564E+03 -0.70899197E+02
  0.24700000E+01  0.29738703E+03 -0.71052070E+02
  0.24800000E+01  0.29848054E+03 -0.71201737E+02
  0.24900000E+01  0.29957504E+03 -0.71348158E+02
  0.25000000E+01  0.30066944E+03 -0.71491293E+02
  0.25100000E+01  0.30176263E+03 -0.71631105E+02
  0.25200000E+01  0.30285358E+03 -0.71767560E+02
  0.25300000E+01  0.30394130E+03 -0.71900625E+02
  0.25400000E+01  0.30502486E+03 -0.72030264E+02
  0.25500000E+01  0.30610343E+03 -0.72156444E+02
  0.25600000E+01  0.30717629E+03 -0.72279128E+02
  0.25700000E+01  0.30824282E+03 -0.72398278E+02
  0.25800000E+01  0.30930254E+03 -0.72513852E+02
  0.25900000E+01  0.31035515E+03 -0.72625809E+02
  0.26000000E+01  0.31140047E+03 -0.72734105E+02
  0.26100000E+01  0.31243854E+03 -0.72838695E+02
  0.26200000E+01  0.31346957E+03 -0.72939534E+02
  0.26300000E+01  0.31449400E+03 -0.73036582E+02
  0.26400000E+01  0.31551245E+03 -0.73129796E+02
  0.26500000E+01  0.31652578E+03 -0.73219143E+02
  0.26600000E+01  0.31753508E+03 -0.73304593E+02
  0.26700000E+01  0.31854167E+03 -0.73386125E+02
  0.26800000E+01  0.31954709E+03 -0.73463727E+02
  0.26900000E+01  0.32055312E+03 -0.73537398E+02
  0.27000000E+01  0.32156175E+03 -0.73607147E+02
  0.27100000E+01  0.32257520E+03 -0.73672998E+02
  0.27200000E+01  0.32359588E+03 -0.73734982E+02
  0.27300000E+01  0.32462638E+03 -0.73793144E+02
  0.27400000E+01  0.32566948E+03 -0.73847538E+02
  0.27500000E+01  0.32672808E+03 -0.73898226E+02
  0.27600000E+01  0.32780523E+03 -0.73945274E+02
  0.27700000E+01  0.32890403E+03 -0.73988752E+02
  0.27800000E+01  0.33002767E+03 -0.74028725E+02
  0.27900000E+01  0.33117936E+03 -0.74065255E+02
  0.28000000E+01  0.33236228E+03 -0.74098391E+02
  0.28100000E+01  0.33357955E+03 -0.74128170E+02
  0.28200000E+01  0.33483419E+03 -0.74154606E+02
  0.28300000E+01  0.33612909E+03 -0.74177692E+02
  0.28400000E+01  0.33746692E+03 -0.74197394E+02
  0.28500000E+01  0.33885011E+03 -0.74213643E+02
  0.28600000E+01  0.34028082E+03 -0.74226341E+02
  0.28700000E+01  0.34176085E+03 -0.74235352E+02
  0.28800000E+01  0.34329160E+03 -0.74240505E+02
  0.28900000E+01  0.34487409E+03 -0.74241592E+02
  0.29000000E+01  0.34650881E+03 -0.74238373E+02
  0.29100000E+01  0.34819579E+03 -0.74230572E+02
  0.29200000E+01  0.34993449E+03 -0.74217884E+02
  0.29300000E+01  0.35172383E+03 -0.74199981E+02
  0.29400000E+01  0.35356214E+03 -0.74176510E+02
  0.29500000E+01  0.35544718E+03 -0.74147102E+02
  0.29600000E+01  0.35737611E+03 -0.74111379E+02
  0.29700000E+01  0.35934554E+03 -0.74068952E+02
  0.29800000E+01  0.36135154E+03 -0.74019434E+02
  0.29900000E+01  0.36338969E+03 -0.73962439E+02
  0.30000000E+01  0.36545515E+03 -0.73897586E+02
  0.30100000E+01  0.36754269E+03 -0.73824505E+02
  0.30200000E+01  0.36964682E+03 -0.73742837E+02
  0.30300000E+01  0.37176190E+03 -0.73652237E+02
  0.30400000E+01  0.37388222E+03 -0.73552374E+02
  0.30500000E+01  0.37600215E+03 -0.73442930E+02
  0.30600000E+01  0.37811633E+03 -0.73323602E+02
  0.30700000E+01  0.38021976E+03 -0.73194100E+02
  0.30800000E+01  0.38230802E+03 -0.73054148E+02
  0.30900000E+01  0.38437743E+03 -0.72903483E+02
  0.31000000E+01  0.38642522E+03 -0.72741855E+02
  0.31100000E+01  0.38844974E+03 -0.72569029E+02
  0.31200000E+01  0.39045060E+03 -0.72384791E+02
  0.31300000E+01  0.39242884E+03 -0.72188947E+02
  0.31400000E+01  0.39438710E+03 -0.71981332E+02
  0.31500000E+01  0.39632974E+03 -0.71761816E+02
  0.31600000E+01  0.39826295E+03 -0.71530310E+02
  0.31700000E+01  0.40019481E+03 -0.71286778E+02
  0.31800000E+01  0.40213536E+03 -0.71031240E+02
  0.31900000E+01  0.40409660E+03 -0.70763782E+02
  0.32000000E+01  0.40609242E+03 -0.70484558E+02
  0.32100000E+01  0.40813855E+03 -0.70193798E+02
  0.32200000E+01  0.41025240E+03 -0.69891801E+02
  0.32300000E+01  0.41245289E+03 -0.69578933E+02
  0.32400000E+01  0.41476022E+03 -0.69255617E+02
  0.32500000E+01  0.41719556E+03 -0.68922314E+02
  0.32600000E+01  0.41978075E+03 -0.68579510E+02
  0.32700000E+01  0.42253792E+03 -0.68227685E+02
  0.32800000E+01  0.42548905E+03 -0.67867287E+02
  0.32900000E+01  0.42865558E+03 -0.67498698E+02
  0.33000000E+01  0.43205791E+03 -0.67122205E+02
  0.33100000E+01  0.43571491E+03 -0.66737963E+02
  0.33200000E+01  0.43964346E+03 -0.66345966E+02
  0.33300000E+01  0.44385794E+03 -0.65946016E+02
  0.33400000E+01  0.44836979E+03 -0.65537701E+02
  0.33500000E+01  0.45318700E+03 -0.65120375E+02
  0.33600000E+01  0.45831376E+03 -0.64693147E+02
  0.33700000E+01  0.46375006E+03 -0.64254875E+02
  0.33800000E+01  0.46949134E+03 -0.63804168E+02
  0.33900000E+01  0.47552831E+03 -0.63339389E+02
  0.34000000E+01  0.48184675E+03 -0.62858672E+02
  0.34100000E+01  0.48842740E+03 -0.62359934E+02
  0.34200000E+01  0.49524610E+03 -0.61840896E+02
  0.34300000E+01  0.50227389E+03 -0.61299103E+02
  0.34400000E+01  0.50947738E+03 -0.60731946E+02
  0.34500000E+01  0.51681927E+03 -0.60136686E+02
  0.34600000E+01  0.52425911E+03 -0.59510480E+02
  0.34700000E+01  0.53175424E+03 -0.58850406E+02
  0.34800000E+01  0.53926108E+03 -0.58153498E+02
  0.34900000E+01  0.54673663E+03 -0.57416781E+02
  0.35000000E+01  0.55414035E+03 -0.56637323E+02
  0.35100000E+01  0.56143622E+03 -0.55812292E+02
  0.35200000E+01  0.56859520E+03 -0.54939033E+02
  0.35300000E+01  0.57559778E+03 -0.54015150E+02
  0.35400000E+01  0.58243668E+03 -0.53038615E+02
  0.35500000E+01  0.58911958E+03 -0.52007869E+02
  0.35600000E+01  0.59567158E+03 -0.50921943E+02
  0.35700000E+01  0.60213742E+03 -0.49780558E+02
  0.35800000E+01  0.60858297E+03 -0.48584206E+02
  0.35900000E+01  0.61509603E+03 -0.47334205E+02
  0.36000000E+01  0.62178596E+03 -0.46032687E+02
  0.36100000E+01  0.62878222E+03 -0.44682531E+02
  0.36200000E+01  0.63623138E+03 -0.43287217E+02
  0.36300000E+01  0.64429283E+03 -0.41850601E+02
  0.36400000E+01  0.65313298E+03 -0.40376604E+02
  0.36500000E+01  0.66291821E+03 -0.38868838E+02
  0.36600000E+01  0.67380690E+03 -0.37330185E+02
  0.36700000E+01  0.68594072E+03 -0.35762332E+02
  0.36800000E+01  0.69943586E+03 -0.34165313E+02
  0.36900000E+01  0.71437461E+03 -0.32537059E+02
  0.37000000E+01  0.73079803E+03 -0.30872985E+02
  0.37100000E+01  0.74870003E+03 -0.29165628E+02
  0.37200000E+01  0.76802358E+03 -0.27404342E+02
  0.37300000E+01  0.78865929E+03 -0.25575060E+02
  0.37400000E+01  0.81044649E+03 -0.23660138E+02
  0.37500000E+01  0.83317659E+03 -0.21638321E+02
  0.37600000E+01  0.85659819E+03 -0.19484856E+02
  0.37700000E+01  0.88042276E+03 -0.17171864E+02
  0.37800000E+01  0.90432901E+03 -0.14669069E+02
  0.37900000E+01  0.92796389E+03 -0.11945042E+02
  0.38000000E+01  0.95093849E+03 -0.89691049E+01
  0.38100000E+01  0.97281916E+03 -0.57140248E+01
  0.38200000E+01  0.99311951E+03 -0.21594978E+01
  0.38300000E+01  0.10113069E+04  0.17037691E+01
  0.38400000E+01  0.10268464E+04  0.58698610E+01
  0.38500000E+01  0.10393091E+04  0.10314165E+02
  0.38600000E+01  0.10485633E+04  0.14991672E+02
  0.38700000E+01  0.10550358E+04  0.19838247E+02
  0.38800000E+01  0.10599758E+04  0.24775815E+02
  0.38900000E+01  0.10655977E+04  0.29721986E+02
  0.39000000E+01  0.10749465E+04  0.34604108E+02
  0.39100000E+01  0.10913704E+04  0.39377584E+02
  0.39200000E+01  0.11176117E+04  0.44048544E+02
  0.39300000E+01  0.11547169E+04  0.48701482E+02
  0.39400000E+01  0.12011357E+04  0.53531743E+02
  0.39500000E+01  0.12524228E+04  0.58877475E+02
  0.39600000E+01  0.13018124E+04  0.65229011E+02
  0.39700000E+01  0.13416232E+04  0.73156333E+02
  0.39800000E+01  0.13651041E+04  0.83036719E+02
  0.39900000E+01  0.13681135E+04  0.94425260E+02
  0.40000000E+01  0.13500634E+04  0.10497035E+03
  0.40100000E+01  0.13138373E+04  0.10875676E+03
  0.40200000E+01  0.12647853E+04  0.92261362E+02
  0.40300000E+01  0.12092189E+04  0.12232406E+02
  0.40400000E+01  0.11529390E+04 -0.54218806E+03
  0.40500000E+01  0.11002224E+04  0.96125478E+03
  0.40600000E+01  0.10534414E+04  0.55006004E+03
  0.40700000E+01  0.10132428E+04  0.46749207E+03
  0.40800000E+01  0.97905926E+03  0.43499987E+03
  0.40900000E+01  0.94970147E+03  0.41900878E+03
  0.41000000E+01  0.92384676E+03  0.41032159E+03
  0.41100000E+01  0.90034527E+03  0.40543372E+03
  0.41200000E+01  0.87834903E+03  0.40272160E+03
  0.41300000E+01  0.85731622E+03  0.40132570E+03
  0.41400000E+01  0.83695127E+03  0.40074585E+03
  0.41500000E+01  0.81712754E+03  0.40067137E+03
  0.41600000E+01  0.79781895E+03  0.40090111E+03
  0.41700000E+01  0.77905016E+03  0.40130184E+03
  0.41800000E+01  0.76086495E+03  0.40178472E+03
  0.41900000E+01  0.74330833E+03  0.40229088E+03
  0.42000000E+01  0.72641760E+03  0.40278209E+03
  0.42100000E+01  0.71021873E+03  0.40323442E+03
  0.42200000E+01  0.69472540E+03  0.40363387E+03
  0.42300000E+01  0.67993958E+03  0.40397317E+03
  0.42400000E+01  0.66585272E+03  0.40424962E+03
  0.42500000E+01  0.65244731E+03  0.40446342E+03
  0.42600000E+01  0.63969847E+03  0.40461667E+03
  0.42700000E+01  0.62757562E+03  0.40471249E+03
  0.42800000E+01  0.61604404E+03  0.40475455E+03
  0.42900000E+01  0.60506629E+03  0.40474673E+03
  0.43000000E+01  0.59460351E+03  0.40469286E+03
  0.43100000E+01  0.58461654E+03  0.40459663E+03
  0.43200000E+01  0.57506684E+03  0.40446148E+03
  0.43300000E+01  0.56591729E+03  0.40429060E+03
  0.43400000E+01  0.55713272E+03  0.40408689E+03
  0.43500000E+01  0.54868037E+03  0.40385302E+03
  0.43600000E+01  0.54053013E+03  0.40359136E+03
  0.43700000E+01  0.53265471E+03  0.40330411E+03
  0.43800000E+01  0.52502964E+03  0.40299321E+03
  0.43900000E+01  0.51763326E+03  0.40266046E+03
  0.44000000E+01  0.51044656E+03  0.40230746E+03
  0.44100000E+01  0.50345302E+03  0.40193570E+03
  0.44200000E+01  0.49663842E+03  0.40154651E+03
  0.44300000E+01  0.48999056E+03  0.40114112E+03
  0.44400000E+01  0.48349908E+03  0.40072066E+03
  0.44500000E+01  0.47715517E+03  0.40028615E+03
  0.44600000E+01  0.47095141E+03  0.39983854E+03
  0.44700000E+01  0.46488147E+03  0.39937872E+03
  0.44800000E+01  0.45894000E+03  0.39890748E+03
  0.44900000E+01  0.45312237E+03  0.39842558E+03
  0.45000000E+01  0.44742461E+03  0.39793371E+03
  0.45100000E+01  0.44184318E+03  0.39743251E+03
  0.45200000E+01  0.43637494E+03  0.39692258E+03
  0.45300000E+01  0.43101701E+03  0.39640448E+03
  0.45400000E+01  0.42576670E+03  0.39587872E+03
  0.45500000E+01  0.42062148E+03  0.39534579E+03
  0.45600000E+01  0.41557888E+03  0.39480614E+03
  0.45700000E+01  0.41063653E+03  0.39426019E+03
  0.45800000E+01  0.40579206E+03  0.39370834E+03
  0.45900000E+01  0.40104313E+03  0.39315096E+03
  0.46000000E+01  0.39638743E+03  0.39258839E+03
  0.46100000E+01  0.39182262E+03  0.39202097E+03
  0.46200000E+01  0.38734640E+03  0.39144899E+03
  0.46300000E+01  0.38295646E+03  0.39087276E+03
  0.46400000E+01  0.37865050E+03  0.39029254E+03
  0.46500000E+01  0.37442626E+03  0.38970858E+03
  0.46600000E+01  0.37028148E+03  0.38912114E+03
  0.46700000E+01  0.36621396E+03  0.38853043E+03
  0.46800000E+01  0.36222150E+03  0.38793667E+03
  0.46900000E+01  0.35830197E+03  0.38734008E+03
  0.47000000E+01  0.35445330E+03  0.38674083E+03
  0.47100000E+01  0.35067345E+03  0.38613912E+03
  0.47200000E+01  0.34696045E+03  0.38553511E+03
  0.47300000E+01  0.34331239E+03  0.38492897E+03
  0.47400000E+01  0.33972742E+03  0.38432086E+03
  0.47500000E+01  0.33620377E+03  0.38371092E+03
  0.47600000E+01  0.33273971E+03  0.38309930E+03
  0.47700000E+01  0.32933361E+03  0.38248613E+03
  0.47800000E+01  0.32598387E+03  0.38187153E+03
  0.47900000E+01  0.32268899E+03  0.38125563E+03
  0.48000000E+01  0.31944751E+03  0.38063855E+03
  0.48100000E+01  0.31625804E+03  0.38002038E+03
  0.48200000E+01  0.31311925E+03  0.37940125E+03
  0.48300000E+01  0.31002986E+03  0.37878125E+03
  0.48400000E+01  0.30698867E+03  0.37816048E+03
  0.48500000E+01  0.30399451E+03  0.37753903E+03
  0.48600000E+01  0.30104626E+03  0.37691699E+03
  0.48700000E+01  0.29814286E+03  0.37629445E+03
  0.48800000E+01  0.29528328E+03  0.37567148E+03
  0.48900000E+01  0.29246655E+03  0.37504817E+03
  0.49000000E+01  0.28969173E+03  0.37442459E+03
