  0.12400000E+01  0.15804699E-06 -0.42811139E-06
  0.12500000E+01  0.16036850E-06 -0.43118376E-06
  0.12600000E+01  0.16271020E-06 -0.43424584E-06
  0.12700000E+01  0.16507225E-06 -0.43729752E-06
  0.12800000E+01  0.16745482E-06 -0.44033868E-06
  0.12900000E+01  0.16985810E-06 -0.44336921E-06
  0.13000000E+01  0.17228224E-06 -0.44638898E-06
  0.13100000E+01  0.17472744E-06 -0.44939789E-06
  0.13200000E+01  0.17719385E-06 -0.45239581E-06
  0.13300000E+01  0.17968165E-06 -0.45538261E-06
  0.13400000E+01  0.18219102E-06 -0.45835819E-06
  0.13500000E+01  0.18472211E-06 -0.46132240E-06
  0.13600000E+01  0.18727511E-06 -0.46427512E-06
  0.13700000E+01  0.18985016E-06 -0.46721621E-06
  0.13800000E+01  0.19244742E-06 -0.47014554E-06
  0.13900000E+01  0.19506705E-06 -0.47306296E-06
  0.14000000E+01  0.19770918E-06 -0.47596833E-06
  0.14100000E+01  0.20037396E-06 -0.47886151E-06
  0.14200000E+01  0.20306151E-06 -0.48174232E-06
  0.14300000E+01  0.20577194E-06 -0.48461063E-06
  0.14400000E+01  0.20850536E-06 -0.48746625E-06
  0.14500000E+01  0.21126187E-06 -0.49030903E-06
  0.14600000E+01  0.21404154E-06 -0.49313879E-06
  0.14700000E+01  0.21684445E-06 -0.49595536E-06
  0.14800000E+01  0.21967065E-06 -0.49875855E-06
  0.14900000E+01  0.22252018E-06 -0.50154817E-06
  0.15000000E+01  0.22539305E-06 -0.50432405E-06
  0.15100000E+01  0.22828926E-06 -0.50708598E-06
  0.15200000E+01  0.23120880E-06 -0.50983378E-06
  0.15300000E+01  0.23415164E-06 -0.51256723E-06
  0.15400000E+01  0.23711771E-06 -0.51528615E-06
  0.15500000E+01  0.24010693E-06 -0.51799034E-06
  0.15600000E+01  0.24311921E-06 -0.52067958E-06
  0.15700000E+01  0.24615442E-06 -0.52335367E-06
  0.15800000E+01  0.24921240E-06 -0.52601242E-06
  0.15900000E+01  0.25229300E-06 -0.52865561E-06
  0.16000000E+01  0.25539599E-06 -0.53128306E-06
  0.16100000E+01  0.25852118E-06 -0.53389454E-06
  0.16200000E+01  0.26166829E-06 -0.53648987E-06
  0.16300000E+01  0.26483707E-06 -0.53906886E-06
  0.16400000E+01  0.26802719E-06 -0.54163130E-06
  0.16500000E+01  0.27123835E-06 -0.54417700E-06
  0.16600000E+01  0.27447018E-06 -0.54670578E-06
  0.16700000E+01  0.27772230E-06 -0.54921745E-06
  0.16800000E+01  0.28099430E-06 -0.55171183E-06
  0.16900000E+01  0.28428575E-06 -0.55418875E-06
  0.17000000E+01  0.28759620E-06 -0.55664802E-06
  0.17100000E+01  0.29092515E-06 -0.55908948E-06
  0.17200000E+01  0.29427210E-06 -0.56151295E-06
  0.17300000E+01  0.29763653E-06 -0.56391828E-06
  0.17400000E+01  0.30101788E-06 -0.56630529E-06
  0.17500000E+01  0.30441556E-06 -0.56867383E-06
  0.17600000E+01  0.30782899E-06 -0.57102373E-06
  0.17700000E+01  0.31125755E-06 -0.57335483E-06
  0.17800000E+01  0.31470061E-06 -0.57566697E-06
  0.17900000E+01  0.31815751E-06 -0.57796000E-06
  0.18000000E+01  0.32162757E-06 -0.58023373E-06
  0.18100000E+01  0.32511012E-06 -0.58248803E-06
  0.18200000E+01  0.32860445E-06 -0.58472270E-06
  0.18300000E+01  0.33210984E-06 -0.58693760E-06
  0.18400000E+01  0.33562557E-06 -0.58913254E-06
  0.18500000E+01  0.33915090E-06 -0.59130736E-06
  0.18600000E+01  0.34268506E-06 -0.59346186E-06
  0.18700000E+01  0.34622730E-06 -0.59559588E-06
  0.18800000E+01  0.34977683E-06 -0.59770923E-06
  0.18900000E+01  0.35333288E-06 -0.59980172E-06
  0.19000000E+01  0.35689463E-06 -0.60187315E-06
  0.19100000E+01  0.36046129E-06 -0.60392335E-06
  0.19200000E+01  0.36403203E-06 -0.60595211E-06
  0.19300000E+01  0.36760602E-06 -0.60795925E-06
  0.19400000E+01  0.37118242E-06 -0.60994456E-06
  0.19500000E+01  0.37476036E-06 -0.61190786E-06
  0.19600000E+01  0.37833899E-06 -0.61384895E-06
  0.19700000E+01  0.38191740E-06 -0.61576765E-06
  0.19800000E+01  0.38549469E-06 -0.61766378E-06
  0.19900000E+01  0.38906993E-06 -0.61953716E-06
  0.20000000E+01  0.39264218E-06 -0.62138761E-06
  0.20100000E+01  0.39621046E-06 -0.62321499E-06
  0.20200000E+01  0.39977376E-06 -0.62501913E-06
  0.20300000E+01  0.40333107E-06 -0.62679989E-06
  0.20400000E+01  0.40688131E-06 -0.62855714E-06
  0.20500000E+01  0.41042337E-06 -0.63029076E-06
  0.20600000E+01  0.41395613E-06 -0.63200063E-06
  0.20700000E+01  0.41747839E-06 -0.63368665E-06
  0.20800000E+01  0.42098892E-06 -0.63534874E-06
  0.20900000E+01  0.42448644E-06 -0.63698680E-06
  0.21000000E+01  0.42796960E-06 -0.63860078E-06
  0.21100000E+01  0.43143701E-06 -0.64019061E-06
  0.21200000E+01  0.43488722E-06 -0.64175624E-06
  0.21300000E+01  0.43831869E-06 -0.64329761E-06
  0.21400000E+01  0.44172983E-06 -0.64481470E-06
  0.21500000E+01  0.44511898E-06 -0.64630745E-06
  0.21600000E+01  0.44848439E-06 -0.64777583E-06
  0.21700000E+01  0.45182425E-06 -0.64921981E-06
  0.21800000E+01  0.45513666E-06 -0.65063935E-06
  0.21900000E+01  0.45841963E-06 -0.65203441E-06
  0.22000000E+01  0.46167110E-06 -0.65340493E-06
  0.22100000E+01  0.46488891E-06 -0.65475089E-06
  0.22200000E+01  0.46807082E-06 -0.65607220E-06
  0.22300000E+01  0.47121451E-06 -0.65736883E-06
  0.22400000E+01  0.47431756E-06 -0.65864068E-06
  0.22500000E+01  0.47737745E-06 -0.65988768E-06
  0.22600000E+01  0.48039160E-06 -0.66110976E-06
  0.22700000E+01  0.48335733E-06 -0.66230681E-06
  0.22800000E+01  0.48627187E-06 -0.66347874E-06
  0.22900000E+01  0.48913238E-06 -0.66462544E-06
  0.23000000E+01  0.49193591E-06 -0.66574682E-06
  0.23100000E+01  0.49467945E-06 -0.66684277E-06
  0.23200000E+01  0.49735992E-06 -0.66791320E-06
  0.23300000E+01  0.49997415E-06 -0.66895800E-06
  0.23400000E+01  0.50251891E-06 -0.66997710E-06
  0.23500000E+01  0.50499087E-06 -0.67097042E-06
  0.23600000E+01  0.50738667E-06 -0.67193789E-06
  0.23700000E+01  0.50970286E-06 -0.67287949E-06
  0.23800000E+01  0.51193594E-06 -0.67379519E-06
  0.23900000E+01  0.51408234E-06 -0.67468499E-06
  0.24000000E+01  0.51613843E-06 -0.67554893E-06
  0.24100000E+01  0.51810053E-06 -0.67638707E-06
  0.24200000E+01  0.51996489E-06 -0.67719949E-06
  0.24300000E+01  0.52172770E-06 -0.67798632E-06
  0.24400000E+01  0.52338510E-06 -0.67874771E-06
  0.24500000E+01  0.52493314E-06 -0.67948386E-06
  0.24600000E+01  0.52636784E-06 -0.68019499E-06
  0.24700000E+01  0.52768511E-06 -0.68088136E-06
  0.24800000E+01  0.52888081E-06 -0.68154325E-06
  0.24900000E+01  0.52995069E-06 -0.68218099E-06
  0.25000000E+01  0.53089044E-06 -0.68279493E-06
  0.25100000E+01  0.53169561E-06 -0.68338544E-06
  0.25200000E+01  0.53236167E-06 -0.68395295E-06
  0.25300000E+01  0.53288395E-06 -0.68449786E-06
  0.25400000E+01  0.53325764E-06 -0.68502065E-06
  0.25500000E+01  0.53347778E-06 -0.68552178E-06
  0.25600000E+01  0.53353926E-06 -0.68600174E-06
  0.25700000E+01  0.53343676E-06 -0.68646104E-06
  0.25800000E+01  0.53316480E-06 -0.68690022E-06
  0.25900000E+01  0.53271765E-06 -0.68731981E-06
  0.26000000E+01  0.53208937E-06 -0.68772040E-06
  0.26100000E+01  0.53127377E-06 -0.68810255E-06
  0.26200000E+01  0.53026440E-06 -0.68846688E-06
  0.26300000E+01  0.52905452E-06 -0.68881403E-06
  0.26400000E+01  0.52763711E-06 -0.68914465E-06
  0.26500000E+01  0.52600484E-06 -0.68945943E-06
  0.26600000E+01  0.52415007E-06 -0.68975912E-06
  0.26700000E+01  0.52206484E-06 -0.69004447E-06
  0.26800000E+01  0.51974085E-06 -0.69031630E-06
  0.26900000E+01  0.51716951E-06 -0.69057548E-06
  0.27000000E+01  0.51434186E-06 -0.69082293E-06
  0.27100000E+01  0.51124866E-06 -0.69105962E-06
  0.27200000E+01  0.50788035E-06 -0.69128657E-06
  0.27300000E+01  0.50422712E-06 -0.69150490E-06
  0.27400000E+01  0.50027887E-06 -0.69171574E-06
  0.27500000E+01  0.49602531E-06 -0.69192033E-06
  0.27600000E+01  0.49145597E-06 -0.69211993E-06
  0.27700000E+01  0.48656025E-06 -0.69231590E-06
  0.27800000E+01  0.48132748E-06 -0.69250961E-06
  0.27900000E+01  0.47574700E-06 -0.69270253E-06
  0.28000000E+01  0.46980822E-06 -0.69289613E-06
  0.28100000E+01  0.46350070E-06 -0.69309197E-06
  0.28200000E+01  0.45681429E-06 -0.69329162E-06
  0.28300000E+01  0.44973917E-06 -0.69349668E-06
  0.28400000E+01  0.44226599E-06 -0.69370879E-06
  0.28500000E+01  0.43438599E-06 -0.69392963E-06
  0.28600000E+01  0.42609111E-06 -0.69416087E-06
  0.28700000E+01  0.41737413E-06 -0.69440423E-06
  0.28800000E+01  0.40822877E-06 -0.69466142E-06
  0.28900000E+01  0.39864984E-06 -0.69493421E-06
  0.29000000E+01  0.38863336E-06 -0.69522435E-06
  0.29100000E+01  0.37817665E-06 -0.69553365E-06
  0.29200000E+01  0.36727849E-06 -0.69586393E-06
  0.29300000E+01  0.35593916E-06 -0.69621707E-06
  0.29400000E+01  0.34416055E-06 -0.69659498E-06
  0.29500000E+01  0.33194620E-06 -0.69699963E-06
  0.29600000E+01  0.31930134E-06 -0.69743306E-06
  0.29700000E+01  0.30623290E-06 -0.69789738E-06
  0.29800000E+01  0.29274946E-06 -0.69839479E-06
  0.29900000E+01  0.27886120E-06 -0.69892757E-06
  0.30000000E+01  0.26457979E-06 -0.69949813E-06
  0.30100000E+01  0.24991821E-06 -0.70010897E-06
  0.30200000E+01  0.23489063E-06 -0.70076272E-06
  0.30300000E+01  0.21951208E-06 -0.70146212E-06
  0.30400000E+01  0.20379823E-06 -0.70221004E-06
  0.30500000E+01  0.18776504E-06 -0.70300950E-06
  0.30600000E+01  0.17142839E-06 -0.70386361E-06
  0.30700000E+01  0.15480365E-06 -0.70477563E-06
  0.30800000E+01  0.13790532E-06 -0.70574893E-06
  0.30900000E+01  0.12074648E-06 -0.70678697E-06
  0.31000000E+01  0.10333837E-06 -0.70789334E-06
  0.31100000E+01  0.85689912E-07 -0.70907169E-06
  0.31200000E+01  0.67807244E-07 -0.71032575E-06
  0.31300000E+01  0.49693275E-07 -0.71165931E-06
  0.31400000E+01  0.31347292E-07 -0.71307620E-06
  0.31500000E+01  0.12764615E-07 -0.71458029E-06
  0.31600000E+01 -0.60636740E-08 -0.71617545E-06
  0.31700000E+01 -0.25150919E-07 -0.71786556E-06
  0.31800000E+01 -0.44514976E-07 -0.71965450E-06
  0.31900000E+01 -0.64178181E-07 -0.72154612E-06
  0.32000000E+01 -0.84167192E-07 -0.72354427E-06
  0.32100000E+01 -0.10451269E-06 -0.72565280E-06
  0.32200000E+01 -0.12524896E-06 -0.72787554E-06
  0.32300000E+01 -0.14641325E-06 -0.73021635E-06
  0.32400000E+01 -0.16804511E-06 -0.73267910E-06
  0.32500000E+01 -0.19018544E-06 -0.73526775E-06
  0.32600000E+01 -0.21287551E-06 -0.73798632E-06
  0.32700000E+01 -0.23615580E-06 -0.74083899E-06
  0.32800000E+01 -0.26006474E-06 -0.74383008E-06
  0.32900000E+01 -0.28463739E-06 -0.74696413E-06
  0.33000000E+01 -0.30990399E-06 -0.75024593E-06
  0.33100000E+01 -0.33588855E-06 -0.75368056E-06
  0.33200000E+01 -0.36260733E-06 -0.75727344E-06
  0.33300000E+01 -0.39006742E-06 -0.76103036E-06
  0.33400000E+01 -0.41826536E-06 -0.76495749E-06
  0.33500000E+01 -0.44718575E-06 -0.76906148E-06
  0.33600000E+01 -0.47680007E-06 -0.77334938E-06
  0.33700000E+01 -0.50706563E-06 -0.77782875E-06
  0.33800000E+01 -0.53792463E-06 -0.78250761E-06
  0.33900000E+01 -0.56930348E-06 -0.78739448E-06
  0.34000000E+01 -0.60111242E-06 -0.79249838E-06
  0.34100000E+01 -0.63324531E-06 -0.79782880E-06
  0.34200000E+01 -0.66557990E-06 -0.80339575E-06
  0.34300000E+01 -0.69797839E-06 -0.80920972E-06
  0.34400000E+01 -0.73028857E-06 -0.81528167E-06
  0.34500000E+01 -0.76234541E-06 -0.82162303E-06
  0.34600000E+01 -0.79397329E-06 -0.82824562E-06
  0.34700000E+01 -0.82498902E-06 -0.83516164E-06
  0.34800000E+01 -0.85520548E-06 -0.84238358E-06
  0.34900000E+01 -0.88443621E-06 -0.84992406E-06
  0.35000000E+01 -0.91250081E-06 -0.85779572E-06
  0.35100000E+01 -0.93923106E-06 -0.86601095E-06
  0.35200000E+01 -0.96447790E-06 -0.87458164E-06
  0.35300000E+01 -0.98811879E-06 -0.88351884E-06
  0.35400000E+01 -0.10100654E-05 -0.89283237E-06
  0.35500000E+01 -0.10302710E-05 -0.90253041E-06
  0.35600000E+01 -0.10487375E-05 -0.91261904E-06
  0.35700000E+01 -0.10655210E-05 -0.92310187E-06
  0.35800000E+01 -0.10807353E-05 -0.93397968E-06
  0.35900000E+01 -0.10945534E-05 -0.94525018E-06
  0.36000000E+01 -0.11072053E-05 -0.95690800E-06
  0.36100000E+01 -0.11189721E-05 -0.96894485E-06
  0.36200000E+01 -0.11301763E-05 -0.98134990E-06
  0.36300000E+01 -0.11411679E-05 -0.99411049E-06
  0.36400000E+01 -0.11523060E-05 -0.10072131E-05
  0.36500000E+01 -0.11639373E-05 -0.10206443E-05
  0.36600000E+01 -0.11763723E-05 -0.10343924E-05
  0.36700000E+01 -0.11898598E-05 -0.10484486E-05
  0.36800000E+01 -0.12045620E-05 -0.10628086E-05
  0.36900000E+01 -0.12205317E-05 -0.10774738E-05
  0.37000000E+01 -0.12376933E-05 -0.10924525E-05
  0.37100000E+01 -0.12558298E-05 -0.11077614E-05
  0.37200000E+01 -0.12745769E-05 -0.11234260E-05
  0.37300000E+01 -0.12934255E-05 -0.11394818E-05
  0.37400000E+01 -0.13117329E-05 -0.11559742E-05
  0.37500000E+01 -0.13287427E-05 -0.11729591E-05
  0.37600000E+01 -0.13436127E-05 -0.11905024E-05
  0.37700000E+01 -0.13554478E-05 -0.12086785E-05
  0.37800000E+01 -0.13633359E-05 -0.12275689E-05
  0.37900000E+01 -0.13663832E-05 -0.12472577E-05
  0.38000000E+01 -0.13637453E-05 -0.12678265E-05
  0.38100000E+01 -0.13546529E-05 -0.12893460E-05
  0.38200000E+01 -0.13384325E-05 -0.13118653E-05
  0.38300000E+01 -0.13145315E-05 -0.13353999E-05
  0.38400000E+01 -0.12825615E-05 -0.13599187E-05
  0.38500000E+01 -0.12423774E-05 -0.13853331E-05
  0.38600000E+01 -0.11942057E-05 -0.14114914E-05
  0.38700000E+01 -0.11388122E-05 -0.14381811E-05
  0.38800000E+01 -0.10776650E-05 -0.14651422E-05
  0.38900000E+01 -0.10130072E-05 -0.14920906E-05
  0.39000000E+01 -0.94773358E-06 -0.15187512E-05
  0.39100000E+01 -0.88499486E-06 -0.15448959E-05
  0.39200000E+01 -0.82753870E-06 -0.15703843E-05
  0.39300000E+01 -0.77692912E-06 -0.15952045E-05
  0.39400000E+01 -0.73290070E-06 -0.16195153E-05
  0.39500000E+01 -0.69313450E-06 -0.16436907E-05
  0.39600000E+01 -0.65364047E-06 -0.16683600E-05
  0.39700000E+01 -0.60971627E-06 -0.16944216E-05
  0.39800000E+01 -0.55721213E-06 -0.17229867E-05
  0.39900000E+01 -0.49368305E-06 -0.17552326E-05
  0.40000000E+01 -0.41903558E-06 -0.17923454E-05
  0.40100000E+01 -0.33547068E-06 -0.18362857E-05
  0.40200000E+01 -0.24679447E-06 -0.18936026E-05
  0.40300000E+01 -0.15738830E-06 -0.19942725E-05
  0.40400000E+01 -0.71206122E-07 -0.24576483E-05
  0.40500000E+01  0.89107728E-08 -0.13278236E-05
  0.40600000E+01  0.81481996E-07 -0.16568161E-05
  0.40700000E+01  0.14625195E-06 -0.17336359E-05
  0.40800000E+01  0.20382644E-06 -0.17691422E-05
  0.40900000E+01  0.25525595E-06 -0.17897567E-05
  0.41000000E+01  0.30169135E-06 -0.18031278E-05
  0.41100000E+01  0.34416698E-06 -0.18123610E-05
  0.41200000E+01  0.38350657E-06 -0.18189829E-05
  0.41300000E+01  0.42031585E-06 -0.18238422E-05
  0.41400000E+01  0.45502016E-06 -0.18274523E-05
  0.41500000E+01  0.48791470E-06 -0.18301438E-05
  0.41600000E+01  0.51920943E-06 -0.18321393E-05
  0.41700000E+01  0.54906182E-06 -0.18335939E-05
  0.41800000E+01  0.57759781E-06 -0.18346187E-05
  0.41900000E+01  0.60492382E-06 -0.18352950E-05
  0.42000000E+01  0.63113308E-06 -0.18356836E-05
  0.42100000E+01  0.65630893E-06 -0.18358303E-05
  0.42200000E+01  0.68052631E-06 -0.18357708E-05
  0.42300000E+01  0.70385274E-06 -0.18355329E-05
  0.42400000E+01  0.72634891E-06 -0.18351390E-05
  0.42500000E+01  0.74806921E-06 -0.18346074E-05
  0.42600000E+01  0.76906223E-06 -0.18339533E-05
  0.42700000E+01  0.78937129E-06 -0.18331895E-05
  0.42800000E+01  0.80903496E-06 -0.18323273E-05
  0.42900000E+01  0.82808760E-06 -0.18313762E-05
  0.43000000E+01  0.84655980E-06 -0.18303448E-05
  0.43100000E+01  0.86447893E-06 -0.18292409E-05
  0.43200000E+01  0.88186954E-06 -0.18280712E-05
  0.43300000E+01  0.89875381E-06 -0.18268420E-05
  0.43400000E+01  0.91515188E-06 -0.18255590E-05
  0.43500000E+01  0.93108221E-06 -0.18242272E-05
  0.43600000E+01  0.94656184E-06 -0.18228515E-05
  0.43700000E+01  0.96160664E-06 -0.18214362E-05
  0.43800000E+01  0.97623151E-06 -0.18199851E-05
  0.43900000E+01  0.99045054E-06 -0.18185020E-05
  0.44000000E+01  0.10042771E-05 -0.18169901E-05
  0.44100000E+01  0.10177241E-05 -0.18154526E-05
  0.44200000E+01  0.10308037E-05 -0.18138923E-05
  0.44300000E+01  0.10435278E-05 -0.18123118E-05
  0.44400000E+01  0.10559078E-05 -0.18107137E-05
  0.44500000E+01  0.10679548E-05 -0.18091000E-05
  0.44600000E+01  0.10796794E-05 -0.18074731E-05
  0.44700000E+01  0.10910920E-05 -0.18058347E-05
  0.44800000E+01  0.11022024E-05 -0.18041868E-05
  0.44900000E+01  0.11130202E-05 -0.18025310E-05
  0.45000000E+01  0.11235548E-05 -0.18008689E-05
  0.45100000E+01  0.11338150E-05 -0.17992020E-05
  0.45200000E+01  0.11438094E-05 -0.17975318E-05
  0.45300000E+01  0.11535462E-05 -0.17958595E-05
  0.45400000E+01  0.11630334E-05 -0.17941863E-05
  0.45500000E+01  0.11722786E-05 -0.17925135E-05
  0.45600000E+01  0.11812891E-05 -0.17908420E-05
  0.45700000E+01  0.11900720E-05 -0.17891730E-05
  0.45800000E+01  0.11986339E-05 -0.17875073E-05
  0.45900000E+01  0.12069813E-05 -0.17858459E-05
  0.46000000E+01  0.12151205E-05 -0.17841896E-05
  0.46100000E+01  0.12230575E-05 -0.17825393E-05
  0.46200000E+01  0.12307979E-05 -0.17808957E-05
  0.46300000E+01  0.12383474E-05 -0.17792596E-05
  0.46400000E+01  0.12457113E-05 -0.17776315E-05
  0.46500000E+01  0.12528946E-05 -0.17760122E-05
  0.46600000E+01  0.12599023E-05 -0.17744022E-05
  0.46700000E+01  0.12667394E-05 -0.17728022E-05
  0.46800000E+01  0.12734102E-05 -0.17712127E-05
  0.46900000E+01  0.12799194E-05 -0.17696341E-05
  0.47000000E+01  0.12862713E-05 -0.17680670E-05
  0.47100000E+01  0.12924701E-05 -0.17665118E-05
  0.47200000E+01  0.12985198E-05 -0.17649691E-05
  0.47300000E+01  0.13044244E-05 -0.17634390E-05
  0.47400000E+01  0.13101877E-05 -0.17619222E-05
  0.47500000E+01  0.13158135E-05 -0.17604189E-05
  0.47600000E+01  0.13213054E-05 -0.17589294E-05
  0.47700000E+01  0.13266668E-05 -0.17574542E-05
  0.47800000E+01  0.13319014E-05 -0.17559934E-05
  0.47900000E+01  0.13370123E-05 -0.17545475E-05
  0.48000000E+01  0.13420028E-05 -0.17531166E-05
  0.48100000E+01  0.13468762E-05 -0.17517011E-05
  0.48200000E+01  0.13516353E-05 -0.17503011E-05
  0.48300000E+01  0.13562834E-05 -0.17489169E-05
