  0.59000000E+00  0.13722642E-01  0.78714875E-02
  0.60000000E+00  0.13592917E-01  0.79718362E-02
  0.61000000E+00  0.13468378E-01  0.80711400E-02
  0.62000000E+00  0.13349108E-01  0.81694360E-02
  0.63000000E+00  0.13235184E-01  0.82667630E-02
  0.64000000E+00  0.13126679E-01  0.83631608E-02
  0.65000000E+00  0.13023665E-01  0.84586710E-02
  0.66000000E+00  0.12926207E-01  0.85533361E-02
  0.67000000E+00  0.12834369E-01  0.86471999E-02
  0.68000000E+00  0.12748210E-01  0.87403070E-02
  0.69000000E+00  0.12667787E-01  0.88327029E-02
  0.70000000E+00  0.12593153E-01  0.89244341E-02
  0.71000000E+00  0.12524358E-01  0.90155473E-02
  0.72000000E+00  0.12461447E-01  0.91060903E-02
  0.73000000E+00  0.12404467E-01  0.91961110E-02
  0.74000000E+00  0.12353456E-01  0.92856579E-02
  0.75000000E+00  0.12308454E-01  0.93747797E-02
  0.76000000E+00  0.12269496E-01  0.94635254E-02
  0.77000000E+00  0.12236615E-01  0.95519442E-02
  0.78000000E+00  0.12209842E-01  0.96400855E-02
  0.79000000E+00  0.12189205E-01  0.97279987E-02
  0.80000000E+00  0.12174732E-01  0.98157333E-02
  0.81000000E+00  0.12166446E-01  0.99033388E-02
  0.82000000E+00  0.12164370E-01  0.99908645E-02
  0.83000000E+00  0.12168525E-01  0.10078360E-01
  0.84000000E+00  0.12178930E-01  0.10165875E-01
  0.85000000E+00  0.12195603E-01  0.10253457E-01
  0.86000000E+00  0.12218560E-01  0.10341157E-01
  0.87000000E+00  0.12247817E-01  0.10429023E-01
  0.88000000E+00  0.12283389E-01  0.10517105E-01
  0.89000000E+00  0.12325288E-01  0.10605449E-01
  0.90000000E+00  0.12373527E-01  0.10694106E-01
  0.91000000E+00  0.12428118E-01  0.10783123E-01
  0.92000000E+00  0.12489073E-01  0.10872548E-01
  0.93000000E+00  0.12556402E-01  0.10962428E-01
  0.94000000E+00  0.12630117E-01  0.11052812E-01
  0.95000000E+00  0.12710227E-01  0.11143746E-01
  0.96000000E+00  0.12796744E-01  0.11235277E-01
  0.97000000E+00  0.12889677E-01  0.11327452E-01
  0.98000000E+00  0.12989038E-01  0.11420316E-01
  0.99000000E+00  0.13094838E-01  0.11513916E-01
  0.10000000E+01  0.13207087E-01  0.11608296E-01
  0.10100000E+01  0.13325798E-01  0.11703502E-01
  0.10200000E+01  0.13450982E-01  0.11799579E-01
  0.10300000E+01  0.13582654E-01  0.11896568E-01
  0.10400000E+01  0.13720826E-01  0.11994516E-01
  0.10500000E+01  0.13865512E-01  0.12093463E-01
  0.10600000E+01  0.14016729E-01  0.12193452E-01
  0.10700000E+01  0.14174492E-01  0.12294526E-01
  0.10800000E+01  0.14338817E-01  0.12396724E-01
  0.10900000E+01  0.14509724E-01  0.12500087E-01
  0.11000000E+01  0.14687230E-01  0.12604655E-01
  0.11100000E+01  0.14871356E-01  0.12710467E-01
  0.11200000E+01  0.15062124E-01  0.12817562E-01
  0.11300000E+01  0.15259554E-01  0.12925977E-01
  0.11400000E+01  0.15463671E-01  0.13035749E-01
  0.11500000E+01  0.15674499E-01  0.13146916E-01
  0.11600000E+01  0.15892063E-01  0.13259514E-01
  0.11700000E+01  0.16116389E-01  0.13373578E-01
  0.11800000E+01  0.16347506E-01  0.13489144E-01
  0.11900000E+01  0.16585441E-01  0.13606246E-01
  0.12000000E+01  0.16830224E-01  0.13724920E-01
  0.12100000E+01  0.17081886E-01  0.13845201E-01
  0.12200000E+01  0.17340457E-01  0.13967123E-01
  0.12300000E+01  0.17605970E-01  0.14090720E-01
  0.12400000E+01  0.17878458E-01  0.14216028E-01
  0.12500000E+01  0.18157953E-01  0.14343081E-01
  0.12600000E+01  0.18444490E-01  0.14471916E-01
  0.12700000E+01  0.18738103E-01  0.14602567E-01
  0.12800000E+01  0.19038826E-01  0.14735072E-01
  0.12900000E+01  0.19346695E-01  0.14869468E-01
  0.13000000E+01  0.19661743E-01  0.15005792E-01
  0.13100000E+01  0.19984007E-01  0.15144083E-01
  0.13200000E+01  0.20313521E-01  0.15284382E-01
  0.13300000E+01  0.20650318E-01  0.15426729E-01
  0.13400000E+01  0.20994433E-01  0.15571167E-01
  0.13500000E+01  0.21345899E-01  0.15717737E-01
  0.13600000E+01  0.21704747E-01  0.15866486E-01
  0.13700000E+01  0.22071010E-01  0.16017458E-01
  0.13800000E+01  0.22444717E-01  0.16170701E-01
  0.13900000E+01  0.22825897E-01  0.16326262E-01
  0.14000000E+01  0.23214576E-01  0.16484192E-01
  0.14100000E+01  0.23610781E-01  0.16644539E-01
  0.14200000E+01  0.24014534E-01  0.16807357E-01
  0.14300000E+01  0.24425858E-01  0.16972698E-01
  0.14400000E+01  0.24844771E-01  0.17140616E-01
  0.14500000E+01  0.25271289E-01  0.17311164E-01
  0.14600000E+01  0.25705428E-01  0.17484400E-01
  0.14700000E+01  0.26147198E-01  0.17660378E-01
  0.14800000E+01  0.26596608E-01  0.17839155E-01
  0.14900000E+01  0.27053663E-01  0.18020788E-01
  0.15000000E+01  0.27518365E-01  0.18205334E-01
  0.15100000E+01  0.27990714E-01  0.18392851E-01
  0.15200000E+01  0.28470704E-01  0.18583396E-01
  0.15300000E+01  0.28958329E-01  0.18777025E-01
  0.15400000E+01  0.29453576E-01  0.18973796E-01
  0.15500000E+01  0.29956430E-01  0.19173765E-01
  0.15600000E+01  0.30466873E-01  0.19376988E-01
  0.15700000E+01  0.30984883E-01  0.19583520E-01
  0.15800000E+01  0.31510435E-01  0.19793416E-01
  0.15900000E+01  0.32043498E-01  0.20006729E-01
  0.16000000E+01  0.32584041E-01  0.20223514E-01
  0.16100000E+01  0.33132027E-01  0.20443821E-01
  0.16200000E+01  0.33687417E-01  0.20667703E-01
  0.16300000E+01  0.34250170E-01  0.20895211E-01
  0.16400000E+01  0.34820241E-01  0.21126394E-01
  0.16500000E+01  0.35397582E-01  0.21361302E-01
  0.16600000E+01  0.35982143E-01  0.21599983E-01
  0.16700000E+01  0.36573873E-01  0.21842487E-01
  0.16800000E+01  0.37172718E-01  0.22088861E-01
  0.16900000E+01  0.37778623E-01  0.22339152E-01
  0.17000000E+01  0.38391532E-01  0.22593409E-01
  0.17100000E+01  0.39011389E-01  0.22851680E-01
  0.17200000E+01  0.39638136E-01  0.23114013E-01
  0.17300000E+01  0.40271717E-01  0.23380456E-01
  0.17400000E+01  0.40912074E-01  0.23651058E-01
  0.17500000E+01  0.41559153E-01  0.23925870E-01
  0.17600000E+01  0.42212901E-01  0.24204941E-01
  0.17700000E+01  0.42873263E-01  0.24488325E-01
  0.17800000E+01  0.43540192E-01  0.24776074E-01
  0.17900000E+01  0.44213639E-01  0.25068241E-01
  0.18000000E+01  0.44893562E-01  0.25364884E-01
  0.18100000E+01  0.45579919E-01  0.25666057E-01
  0.18200000E+01  0.46272675E-01  0.25971819E-01
  0.18300000E+01  0.46971797E-01  0.26282230E-01
  0.18400000E+01  0.47677259E-01  0.26597349E-01
  0.18500000E+01  0.48389039E-01  0.26917239E-01
  0.18600000E+01  0.49107120E-01  0.27241963E-01
  0.18700000E+01  0.49831490E-01  0.27571582E-01
  0.18800000E+01  0.50562145E-01  0.27906162E-01
  0.18900000E+01  0.51299084E-01  0.28245766E-01
  0.19000000E+01  0.52042315E-01  0.28590460E-01
  0.19100000E+01  0.52791848E-01  0.28940307E-01
  0.19200000E+01  0.53547703E-01  0.29295373E-01
  0.19300000E+01  0.54309903E-01  0.29655721E-01
  0.19400000E+01  0.55078478E-01  0.30021414E-01
  0.19500000E+01  0.55853462E-01  0.30392514E-01
  0.19600000E+01  0.56634894E-01  0.30769081E-01
  0.19700000E+01  0.57422818E-01  0.31151175E-01
  0.19800000E+01  0.58217281E-01  0.31538855E-01
  0.19900000E+01  0.59018334E-01  0.31932176E-01
  0.20000000E+01  0.59826030E-01  0.32331193E-01
  0.20100000E+01  0.60640424E-01  0.32735959E-01
  0.20200000E+01  0.61461571E-01  0.33146526E-01
  0.20300000E+01  0.62289526E-01  0.33562944E-01
  0.20400000E+01  0.63124342E-01  0.33985261E-01
  0.20500000E+01  0.63966071E-01  0.34413525E-01
  0.20600000E+01  0.64814759E-01  0.34847783E-01
  0.20700000E+01  0.65670450E-01  0.35288082E-01
  0.20800000E+01  0.66533178E-01  0.35734468E-01
  0.20900000E+01  0.67402973E-01  0.36186988E-01
  0.21000000E+01  0.68279852E-01  0.36645689E-01
  0.21100000E+01  0.69163823E-01  0.37110619E-01
  0.21200000E+01  0.70054883E-01  0.37581828E-01
  0.21300000E+01  0.70953012E-01  0.38059369E-01
  0.21400000E+01  0.71858178E-01  0.38543296E-01
  0.21500000E+01  0.72770329E-01  0.39033664E-01
  0.21600000E+01  0.73689397E-01  0.39530535E-01
  0.21700000E+01  0.74615293E-01  0.40033971E-01
  0.21800000E+01  0.75547906E-01  0.40544038E-01
  0.21900000E+01  0.76487105E-01  0.41060805E-01
  0.22000000E+01  0.77432734E-01  0.41584345E-01
  0.22100000E+01  0.78384610E-01  0.42114734E-01
  0.22200000E+01  0.79342529E-01  0.42652050E-01
  0.22300000E+01  0.80306255E-01  0.43196375E-01
  0.22400000E+01  0.81275530E-01  0.43747793E-01
  0.22500000E+01  0.82250065E-01  0.44306390E-01
  0.22600000E+01  0.83229545E-01  0.44872251E-01
  0.22700000E+01  0.84213625E-01  0.45445465E-01
  0.22800000E+01  0.85201935E-01  0.46026119E-01
  0.22900000E+01  0.86194077E-01  0.46614300E-01
  0.23000000E+01  0.87189627E-01  0.47210094E-01
  0.23100000E+01  0.88188134E-01  0.47813585E-01
  0.23200000E+01  0.89189126E-01  0.48424853E-01
  0.23300000E+01  0.90192106E-01  0.49043978E-01
  0.23400000E+01  0.91196559E-01  0.49671034E-01
  0.23500000E+01  0.92201949E-01  0.50306090E-01
  0.23600000E+01  0.93207725E-01  0.50949213E-01
  0.23700000E+01  0.94213325E-01  0.51600463E-01
  0.23800000E+01  0.95218174E-01  0.52259897E-01
  0.23900000E+01  0.96221690E-01  0.52927565E-01
  0.24000000E+01  0.97223288E-01  0.53603513E-01
  0.24100000E+01  0.98222382E-01  0.54287784E-01
  0.24200000E+01  0.99218389E-01  0.54980413E-01
  0.24300000E+01  0.10021073E+00  0.55681433E-01
  0.24400000E+01  0.10119884E+00  0.56390873E-01
  0.24500000E+01  0.10218217E+00  0.57108759E-01
  0.24600000E+01  0.10316018E+00  0.57835115E-01
  0.24700000E+01  0.10413236E+00  0.58569962E-01
  0.24800000E+01  0.10509821E+00  0.59313319E-01
  0.24900000E+01  0.10605727E+00  0.60065205E-01
  0.25000000E+01  0.10700910E+00  0.60825639E-01
  0.25100000E+01  0.10795330E+00  0.61594638E-01
  0.25200000E+01  0.10888948E+00  0.62372221E-01
  0.25300000E+01  0.10981732E+00  0.63158405E-01
  0.25400000E+01  0.11073651E+00  0.63953208E-01
  0.25500000E+01  0.11164676E+00  0.64756647E-01
  0.25600000E+01  0.11254784E+00  0.65568738E-01
  0.25700000E+01  0.11343953E+00  0.66389494E-01
  0.25800000E+01  0.11432165E+00  0.67218929E-01
  0.25900000E+01  0.11519404E+00  0.68057049E-01
  0.26000000E+01  0.11605656E+00  0.68903859E-01
  0.26100000E+01  0.11690907E+00  0.69759356E-01
  0.26200000E+01  0.11775147E+00  0.70623531E-01
  0.26300000E+01  0.11858362E+00  0.71496369E-01
  0.26400000E+01  0.11940540E+00  0.72377843E-01
  0.26500000E+01  0.12021668E+00  0.73267918E-01
  0.26600000E+01  0.12101728E+00  0.74166550E-01
  0.26700000E+01  0.12180701E+00  0.75073684E-01
  0.26800000E+01  0.12258562E+00  0.75989253E-01
  0.26900000E+01  0.12335281E+00  0.76913183E-01
  0.27000000E+01  0.12410820E+00  0.77845390E-01
  0.27100000E+01  0.12485137E+00  0.78785780E-01
  0.27200000E+01  0.12558176E+00  0.79734255E-01
  0.27300000E+01  0.12629875E+00  0.80690710E-01
  0.27400000E+01  0.12700158E+00  0.81655039E-01
  0.27500000E+01  0.12768941E+00  0.82627134E-01
  0.27600000E+01  0.12836122E+00  0.83606888E-01
  0.27700000E+01  0.12901589E+00  0.84594198E-01
  0.27800000E+01  0.12965215E+00  0.85588967E-01
  0.27900000E+01  0.13026857E+00  0.86591102E-01
  0.28000000E+01  0.13086358E+00  0.87600523E-01
  0.28100000E+01  0.13143544E+00  0.88617156E-01
  0.28200000E+01  0.13198228E+00  0.89640939E-01
  0.28300000E+01  0.13250206E+00  0.90671818E-01
  0.28400000E+01  0.13299262E+00  0.91709749E-01
  0.28500000E+01  0.13345164E+00  0.92754696E-01
  0.28600000E+01  0.13387669E+00  0.93806630E-01
  0.28700000E+01  0.13426524E+00  0.94865523E-01
  0.28800000E+01  0.13461466E+00  0.95931351E-01
  0.28900000E+01  0.13492224E+00  0.97004087E-01
  0.29000000E+01  0.13518525E+00  0.98083699E-01
  0.29100000E+01  0.13540094E+00  0.99170145E-01
  0.29200000E+01  0.13556655E+00  0.10026337E+00
  0.29300000E+01  0.13567938E+00  0.10136332E+00
  0.29400000E+01  0.13573683E+00  0.10246989E+00
  0.29500000E+01  0.13573637E+00  0.10358299E+00
  0.29600000E+01  0.13567567E+00  0.10470249E+00
  0.29700000E+01  0.13555256E+00  0.10582824E+00
  0.29800000E+01  0.13536512E+00  0.10696007E+00
  0.29900000E+01  0.13511168E+00  0.10809779E+00
  0.30000000E+01  0.13479087E+00  0.10924117E+00
  0.30100000E+01  0.13440165E+00  0.11038998E+00
  0.30200000E+01  0.13394332E+00  0.11154395E+00
  0.30300000E+01  0.13341556E+00  0.11270281E+00
  0.30400000E+01  0.13281843E+00  0.11386626E+00
  0.30500000E+01  0.13215236E+00  0.11503398E+00
  0.30600000E+01  0.13141817E+00  0.11620563E+00
  0.30700000E+01  0.13061700E+00  0.11738088E+00
  0.30800000E+01  0.12975035E+00  0.11855935E+00
  0.30900000E+01  0.12881999E+00  0.11974067E+00
  0.31000000E+01  0.12782789E+00  0.12092441E+00
  0.31100000E+01  0.12677620E+00  0.12211017E+00
  0.31200000E+01  0.12566711E+00  0.12329749E+00
  0.31300000E+01  0.12450282E+00  0.12448587E+00
  0.31400000E+01  0.12328535E+00  0.12567482E+00
  0.31500000E+01  0.12201650E+00  0.12686378E+00
  0.31600000E+01  0.12069768E+00  0.12805216E+00
  0.31700000E+01  0.11932979E+00  0.12923935E+00
  0.31800000E+01  0.11791309E+00  0.13042469E+00
  0.31900000E+01  0.11644708E+00  0.13160748E+00
  0.32000000E+01  0.11493035E+00  0.13278703E+00
  0.32100000E+01  0.11336048E+00  0.13396260E+00
  0.32200000E+01  0.11173393E+00  0.13513346E+00
  0.32300000E+01  0.11004596E+00  0.13629887E+00
  0.32400000E+01  0.10829058E+00  0.13745815E+00
  0.32500000E+01  0.10646046E+00  0.13861060E+00
  0.32600000E+01  0.10454699E+00  0.13975560E+00
  0.32700000E+01  0.10254026E+00  0.14089257E+00
  0.32800000E+01  0.10042914E+00  0.14202100E+00
  0.32900000E+01  0.98201368E-01  0.14314044E+00
  0.33000000E+01  0.95843676E-01  0.14425052E+00
  0.33100000E+01  0.93341987E-01  0.14535091E+00
  0.33200000E+01  0.90681601E-01  0.14644134E+00
  0.33300000E+01  0.87847448E-01  0.14752159E+00
  0.33400000E+01  0.84824355E-01  0.14859143E+00
  0.33500000E+01  0.81597348E-01  0.14965066E+00
  0.33600000E+01  0.78151983E-01  0.15069903E+00
  0.33700000E+01  0.74474684E-01  0.15173626E+00
  0.33800000E+01  0.70553114E-01  0.15276200E+00
  0.33900000E+01  0.66376546E-01  0.15377581E+00
  0.34000000E+01  0.61936254E-01  0.15477714E+00
  0.34100000E+01  0.57225915E-01  0.15576533E+00
  0.34200000E+01  0.52242005E-01  0.15673961E+00
  0.34300000E+01  0.46984219E-01  0.15769904E+00
  0.34400000E+01  0.41455869E-01  0.15864256E+00
  0.34500000E+01  0.35664290E-01  0.15956897E+00
  0.34600000E+01  0.29621215E-01  0.16047690E+00
  0.34700000E+01  0.23343111E-01  0.16136484E+00
  0.34800000E+01  0.16851444E-01  0.16223108E+00
  0.34900000E+01  0.10172834E-01  0.16307374E+00
  0.35000000E+01  0.33390562E-02  0.16389073E+00
  0.35100000E+01 -0.36131742E-02  0.16467974E+00
  0.35200000E+01 -0.10642698E-01  0.16543822E+00
  0.35300000E+01 -0.17704747E-01  0.16616337E+00
  0.35400000E+01 -0.24752189E-01  0.16685214E+00
  0.35500000E+01 -0.31737214E-01  0.16750127E+00
  0.35600000E+01 -0.38613496E-01  0.16810735E+00
  0.35700000E+01 -0.45338804E-01  0.16866686E+00
  0.35800000E+01 -0.51878006E-01  0.16917635E+00
  0.35900000E+01 -0.58206343E-01  0.16963256E+00
  0.36000000E+01 -0.64312808E-01  0.17003261E+00
  0.36100000E+01 -0.70203388E-01  0.17037420E+00
  0.36200000E+01 -0.75903906E-01  0.17065577E+00
  0.36300000E+01 -0.81462144E-01  0.17087669E+00
  0.36400000E+01 -0.86948943E-01  0.17103737E+00
  0.36500000E+01 -0.92457995E-01  0.17113926E+00
  0.36600000E+01 -0.98104102E-01  0.17118484E+00
  0.36700000E+01 -0.10401976E+00  0.17117746E+00
  0.36800000E+01 -0.11035006E+00  0.17112116E+00
  0.36900000E+01 -0.11724610E+00  0.17102035E+00
  0.37000000E+01 -0.12485705E+00  0.17087951E+00
  0.37100000E+01 -0.13332154E+00  0.17070286E+00
  0.37200000E+01 -0.14275875E+00  0.17049398E+00
  0.37300000E+01 -0.15326014E+00  0.17025546E+00
  0.37400000E+01 -0.16488251E+00  0.16998849E+00
  0.37500000E+01 -0.17764365E+00  0.16969238E+00
  0.37600000E+01 -0.19152166E+00  0.16936400E+00
  0.37700000E+01 -0.20645933E+00  0.16899698E+00
  0.37800000E+01 -0.22237443E+00  0.16858069E+00
  0.37900000E+01 -0.23917532E+00  0.16809904E+00
  0.38000000E+01 -0.25677730E+00  0.16752918E+00
  0.38100000E+01 -0.27510901E+00  0.16684036E+00
  0.38200000E+01 -0.29409034E+00  0.16599353E+00
  0.38300000E+01 -0.31355907E+00  0.16494222E+00
  0.38400000E+01 -0.33313134E+00  0.16363558E+00
  0.38500000E+01 -0.35201102E+00  0.16202415E+00
  0.38600000E+01 -0.36881685E+00  0.16006824E+00
  0.38700000E+01 -0.38155757E+00  0.15774834E+00
  0.38800000E+01 -0.38791426E+00  0.15507573E+00
  0.38900000E+01 -0.38593252E+00  0.15210159E+00
  0.39000000E+01 -0.37505681E+00  0.14892328E+00
  0.39100000E+01 -0.35719029E+00  0.14568812E+00
  0.39200000E+01 -0.33725759E+00  0.14259642E+00
  0.39300000E+01 -0.32274692E+00  0.13990410E+00
  0.39400000E+01 -0.32201517E+00  0.13791822E+00
  0.39500000E+01 -0.34169383E+00  0.13695749E+00
  0.39600000E+01 -0.38408344E+00  0.13720747E+00
  0.39700000E+01 -0.44564362E+00  0.13834005E+00
  0.39800000E+01 -0.51737202E+00  0.13875777E+00
  0.39900000E+01 -0.58710660E+00  0.13452919E+00
  0.40000000E+01 -0.64294373E+00  0.11838381E+00
  0.40100000E+01 -0.67648049E+00  0.77645197E-01
  0.40200000E+01 -0.68471219E+00 -0.21208964E-01
  0.40300000E+01 -0.67005748E+00 -0.36704944E+00
  0.40400000E+01 -0.63878329E+00 -0.55193220E+01
  0.40500000E+01 -0.59866134E+00 -0.39499409E+01
  0.40600000E+01 -0.55679199E+00 -0.53960891E+00
  0.40700000E+01 -0.51823326E+00 -0.21399086E+00
  0.40800000E+01 -0.48560620E+00 -0.12102466E+00
  0.40900000E+01 -0.45946022E+00 -0.82873537E-01
  0.41000000E+01 -0.43900852E+00 -0.64120767E-01
  0.41100000E+01 -0.42287671E+00 -0.53963611E-01
  0.41200000E+01 -0.40965382E+00 -0.48213762E-01
  0.41300000E+01 -0.39818999E+00 -0.44959122E-01
  0.41400000E+01 -0.38768711E+00 -0.43212335E-01
  0.41500000E+01 -0.37766549E+00 -0.42412414E-01
  0.41600000E+01 -0.36788119E+00 -0.42216755E-01
  0.41700000E+01 -0.35824101E+00 -0.42405186E-01
  0.41800000E+01 -0.34873624E+00 -0.42831581E-01
  0.41900000E+01 -0.33939875E+00 -0.43397363E-01
  0.42000000E+01 -0.33027508E+00 -0.44035827E-01
  0.42100000E+01 -0.32141276E+00 -0.44702227E-01
  0.42200000E+01 -0.31285369E+00 -0.45367157E-01
  0.42300000E+01 -0.30463140E+00 -0.46011961E-01
  0.42400000E+01 -0.29677021E+00 -0.46625474E-01
  0.42500000E+01 -0.28928546E+00 -0.47201680E-01
  0.42600000E+01 -0.28218408E+00 -0.47738036E-01
  0.42700000E+01 -0.27546560E+00 -0.48234266E-01
  0.42800000E+01 -0.26912316E+00 -0.48691517E-01
  0.42900000E+01 -0.26314464E+00 -0.49111764E-01
  0.43000000E+01 -0.25751373E+00 -0.49497412E-01
  0.43100000E+01 -0.25221107E+00 -0.49851030E-01
  0.43200000E+01 -0.24721514E+00 -0.50175183E-01
  0.43300000E+01 -0.24250324E+00 -0.50472328E-01
  0.43400000E+01 -0.23805221E+00 -0.50744764E-01
  0.43500000E+01 -0.23383911E+00 -0.50994600E-01
  0.43600000E+01 -0.22984172E+00 -0.51223756E-01
  0.43700000E+01 -0.22603896E+00 -0.51433962E-01
  0.43800000E+01 -0.22241121E+00 -0.51626775E-01
  0.43900000E+01 -0.21894046E+00 -0.51803594E-01
  0.44000000E+01 -0.21561046E+00 -0.51965674E-01
  0.44100000E+01 -0.21240670E+00 -0.52114142E-01
  0.44200000E+01 -0.20931645E+00 -0.52250013E-01
  0.44300000E+01 -0.20632861E+00 -0.52374204E-01
  0.44400000E+01 -0.20343367E+00 -0.52487544E-01
  0.44500000E+01 -0.20062351E+00 -0.52590784E-01
  0.44600000E+01 -0.19789131E+00 -0.52684607E-01
  0.44700000E+01 -0.19523135E+00 -0.52769635E-01
  0.44800000E+01 -0.19263890E+00 -0.52846439E-01
  0.44900000E+01 -0.19011005E+00 -0.52915537E-01
  0.45000000E+01 -0.18764157E+00 -0.52977409E-01
  0.45100000E+01 -0.18523079E+00 -0.53032494E-01
  0.45200000E+01 -0.18287551E+00 -0.53081196E-01
  0.45300000E+01 -0.18057387E+00 -0.53123889E-01
  0.45400000E+01 -0.17832430E+00 -0.53160919E-01
  0.45500000E+01 -0.17612540E+00 -0.53192605E-01
  0.45600000E+01 -0.17397596E+00 -0.53219246E-01
  0.45700000E+01 -0.17187483E+00 -0.53241117E-01
  0.45800000E+01 -0.16982095E+00 -0.53258477E-01
  0.45900000E+01 -0.16781330E+00 -0.53271566E-01
  0.46000000E+01 -0.16585086E+00 -0.53280609E-01
  0.46100000E+01 -0.16393261E+00 -0.53285817E-01
  0.46200000E+01 -0.16205756E+00 -0.53287389E-01
  0.46300000E+01 -0.16022467E+00 -0.53285511E-01
  0.46400000E+01 -0.15843293E+00 -0.53280358E-01
  0.46500000E+01 -0.15668127E+00 -0.53272097E-01
  0.46600000E+01 -0.15496866E+00 -0.53260884E-01
  0.46700000E+01 -0.15329405E+00 -0.53246867E-01
  0.46800000E+01 -0.15165638E+00 -0.53230188E-01
  0.46900000E+01 -0.15005460E+00 -0.53210980E-01
  0.47000000E+01 -0.14848767E+00 -0.53189370E-01
  0.47100000E+01 -0.14695459E+00 -0.53165480E-01
  0.47200000E+01 -0.14545432E+00 -0.53139425E-01
  0.47300000E+01 -0.14398591E+00 -0.53111315E-01
  0.47400000E+01 -0.14254837E+00 -0.53081256E-01
  0.47500000E+01 -0.14114080E+00 -0.53049348E-01
  0.47600000E+01 -0.13976228E+00 -0.53015689E-01
  0.47700000E+01 -0.13841194E+00 -0.52980369E-01
  0.47800000E+01 -0.13708895E+00 -0.52943478E-01
  0.47900000E+01 -0.13579251E+00 -0.52905102E-01
  0.48000000E+01 -0.13452184E+00 -0.52865320E-01
  0.48100000E+01 -0.13327622E+00 -0.52824212E-01
  0.48200000E+01 -0.13205494E+00 -0.52781852E-01
  0.48300000E+01 -0.13085733E+00 -0.52738313E-01
  0.48400000E+01 -0.12968276E+00 -0.52693664E-01
  0.48500000E+01 -0.12853063E+00 -0.52647971E-01
  0.48600000E+01 -0.12740034E+00 -0.52601297E-01
  0.48700000E+01 -0.12629137E+00 -0.52553705E-01
  0.48800000E+01 -0.12520319E+00 -0.52505252E-01
  0.48900000E+01 -0.12413530E+00 -0.52455994E-01
  0.49000000E+01 -0.12308724E+00 -0.52405986E-01
  0.49100000E+01 -0.12205855E+00 -0.52355279E-01
  0.49200000E+01 -0.12104880E+00 -0.52303922E-01
  0.49300000E+01 -0.12005759E+00 -0.52251962E-01
  0.49400000E+01 -0.11908454E+00 -0.52199445E-01
  0.49500000E+01 -0.11812925E+00 -0.52146413E-01
