  0.50000000E-01 -0.10917297E-14 -0.13820404E+00
  0.60000000E-01 -0.10971360E-14 -0.16584583E+00
  0.70000000E-01 -0.11016258E-14 -0.19348816E+00
  0.80000000E-01 -0.11051874E-14 -0.22113111E+00
  0.90000000E-01 -0.11078085E-14 -0.24877478E+00
  0.10000000E+00 -0.11094769E-14 -0.27641925E+00
  0.11000000E+00 -0.11101797E-14 -0.30406462E+00
  0.12000000E+00 -0.11099039E-14 -0.33171097E+00
  0.13000000E+00 -0.11086363E-14 -0.35935839E+00
  0.14000000E+00 -0.11063634E-14 -0.38700697E+00
  0.15000000E+00 -0.11030713E-14 -0.41465681E+00
  0.16000000E+00 -0.10987461E-14 -0.44230799E+00
  0.17000000E+00 -0.10933734E-14 -0.46996060E+00
  0.18000000E+00 -0.10869387E-14 -0.49761473E+00
  0.19000000E+00 -0.10794272E-14 -0.52527046E+00
  0.20000000E+00 -0.10708240E-14 -0.55292790E+00
  0.21000000E+00 -0.10611140E-14 -0.58058713E+00
  0.22000000E+00 -0.10502816E-14 -0.60824824E+00
  0.23000000E+00 -0.10383113E-14 -0.63591131E+00
  0.24000000E+00 -0.10251873E-14 -0.66357644E+00
  0.25000000E+00 -0.10108937E-14 -0.69124372E+00
  0.26000000E+00 -0.99541442E-15 -0.71891324E+00
  0.27000000E+00 -0.97873308E-15 -0.74658508E+00
  0.28000000E+00 -0.96083328E-15 -0.77425934E+00
  0.29000000E+00 -0.94169845E-15 -0.80193610E+00
  0.30000000E+00 -0.92131189E-15 -0.82961547E+00
  0.31000000E+00 -0.89965677E-15 -0.85729751E+00
  0.32000000E+00 -0.87671617E-15 -0.88498234E+00
  0.33000000E+00 -0.85247304E-15 -0.91267003E+00
  0.34000000E+00 -0.82691026E-15 -0.94036067E+00
  0.35000000E+00 -0.80001063E-15 -0.96805436E+00
  0.36000000E+00 -0.77175689E-15 -0.99575118E+00
  0.37000000E+00 -0.74213170E-15 -0.10234512E+01
  0.38000000E+00 -0.71111770E-15 -0.10511546E+01
  0.39000000E+00 -0.67869747E-15 -0.10788614E+01
  0.40000000E+00 -0.64485360E-15 -0.11065716E+01
  0.41000000E+00 -0.60956864E-15 -0.11342855E+01
  0.42000000E+00 -0.57282515E-15 -0.11620030E+01
  0.43000000E+00 -0.53460571E-15 -0.11897243E+01
  0.44000000E+00 -0.49489291E-15 -0.12174495E+01
  0.45000000E+00 -0.45366939E-15 -0.12451786E+01
  0.46000000E+00 -0.41091783E-15 -0.12729117E+01
  0.47000000E+00 -0.36662097E-15 -0.13006490E+01
  0.48000000E+00 -0.32076164E-15 -0.13283905E+01
  0.49000000E+00 -0.27332272E-15 -0.13561362E+01
  0.50000000E+00 -0.22428721E-15 -0.13838864E+01
  0.51000000E+00 -0.17363821E-15 -0.14116411E+01
  0.52000000E+00 -0.12135896E-15 -0.14394004E+01
  0.53000000E+00 -0.67432803E-16 -0.14671643E+01
  0.54000000E+00 -0.11843241E-16 -0.14949330E+01
  0.55000000E+00  0.45426068E-16 -0.15227065E+01
  0.56000000E+00  0.10439130E-15 -0.15504850E+01
  0.57000000E+00  0.16506846E-15 -0.15782686E+01
  0.58000000E+00  0.22747334E-15 -0.16060572E+01
  0.59000000E+00  0.29162156E-15 -0.16338511E+01
  0.60000000E+00  0.35752850E-15 -0.16616503E+01
  0.61000000E+00  0.42520934E-15 -0.16894548E+01
  0.62000000E+00  0.49467901E-15 -0.17172649E+01
  0.63000000E+00  0.56595220E-15 -0.17450805E+01
  0.64000000E+00  0.63904336E-15 -0.17729018E+01
  0.65000000E+00  0.71396664E-15 -0.18007289E+01
  0.66000000E+00  0.79073596E-15 -0.18285619E+01
  0.67000000E+00  0.86936493E-15 -0.18564008E+01
  0.68000000E+00  0.94986687E-15 -0.18842457E+01
  0.69000000E+00  0.10322548E-14 -0.19120967E+01
  0.70000000E+00  0.11165415E-14 -0.19399540E+01
  0.71000000E+00  0.12027393E-14 -0.19678176E+01
  0.72000000E+00  0.12908603E-14 -0.19956876E+01
  0.73000000E+00  0.13809162E-14 -0.20235641E+01
  0.74000000E+00  0.14729185E-14 -0.20514472E+01
  0.75000000E+00  0.15668783E-14 -0.20793369E+01
  0.76000000E+00  0.16628061E-14 -0.21072335E+01
  0.77000000E+00  0.17607126E-14 -0.21351369E+01
  0.78000000E+00  0.18606075E-14 -0.21630472E+01
  0.79000000E+00  0.19625006E-14 -0.21909646E+01
  0.80000000E+00  0.20664012E-14 -0.22188892E+01
  0.81000000E+00  0.21723181E-14 -0.22468210E+01
  0.82000000E+00  0.22802599E-14 -0.22747601E+01
  0.83000000E+00  0.23902348E-14 -0.23027067E+01
  0.84000000E+00  0.25022504E-14 -0.23306607E+01
  0.85000000E+00  0.26163143E-14 -0.23586224E+01
  0.86000000E+00  0.27324334E-14 -0.23865918E+01
  0.87000000E+00  0.28506144E-14 -0.24145689E+01
  0.88000000E+00  0.29708634E-14 -0.24425540E+01
  0.89000000E+00  0.30931864E-14 -0.24705470E+01
  0.90000000E+00  0.32175889E-14 -0.24985481E+01
  0.91000000E+00  0.33440758E-14 -0.25265574E+01
  0.92000000E+00  0.34726520E-14 -0.25545749E+01
