  0.50000000E-01  0.26803613E-05 -0.24386049E-05
  0.60000000E-01  0.26845923E-05 -0.25406961E-05
  0.70000000E-01  0.26895877E-05 -0.26421819E-05
  0.80000000E-01  0.26953453E-05 -0.27430470E-05
  0.90000000E-01  0.27018622E-05 -0.28432771E-05
  0.10000000E+00  0.27091354E-05 -0.29428581E-05
  0.11000000E+00  0.27171615E-05 -0.30417765E-05
  0.12000000E+00  0.27259367E-05 -0.31400192E-05
  0.13000000E+00  0.27354570E-05 -0.32375734E-05
  0.14000000E+00  0.27457178E-05 -0.33344270E-05
  0.15000000E+00  0.27567148E-05 -0.34305680E-05
  0.16000000E+00  0.27684427E-05 -0.35259849E-05
  0.17000000E+00  0.27808963E-05 -0.36206666E-05
  0.18000000E+00  0.27940702E-05 -0.37146022E-05
  0.19000000E+00  0.28079584E-05 -0.38077810E-05
  0.20000000E+00  0.28225550E-05 -0.39001927E-05
  0.21000000E+00  0.28378538E-05 -0.39918271E-05
  0.22000000E+00  0.28538483E-05 -0.40826743E-05
  0.23000000E+00  0.28705319E-05 -0.41727246E-05
  0.24000000E+00  0.28878977E-05 -0.42619682E-05
  0.25000000E+00  0.29059388E-05 -0.43503955E-05
  0.26000000E+00  0.29246483E-05 -0.44379972E-05
  0.27000000E+00  0.29440186E-05 -0.45247636E-05
  0.28000000E+00  0.29640428E-05 -0.46106854E-05
  0.29000000E+00  0.29847135E-05 -0.46957531E-05
  0.30000000E+00  0.30060232E-05 -0.47799571E-05
  0.31000000E+00  0.30279647E-05 -0.48632877E-05
  0.32000000E+00  0.30505304E-05 -0.49457352E-05
  0.33000000E+00  0.30737131E-05 -0.50272898E-05
  0.34000000E+00  0.30975055E-05 -0.51079412E-05
  0.35000000E+00  0.31219002E-05 -0.51876793E-05
  0.36000000E+00  0.31468902E-05 -0.52664934E-05
  0.37000000E+00  0.31724685E-05 -0.53443727E-05
  0.38000000E+00  0.31986282E-05 -0.54213062E-05
  0.39000000E+00  0.32253624E-05 -0.54972823E-05
  0.40000000E+00  0.32526649E-05 -0.55722894E-05
  0.41000000E+00  0.32805289E-05 -0.56463152E-05
  0.42000000E+00  0.33089486E-05 -0.57193473E-05
  0.43000000E+00  0.33379179E-05 -0.57913725E-05
  0.44000000E+00  0.33674311E-05 -0.58623776E-05
  0.45000000E+00  0.33974829E-05 -0.59323486E-05
  0.46000000E+00  0.34280680E-05 -0.60012712E-05
  0.47000000E+00  0.34591814E-05 -0.60691304E-05
  0.48000000E+00  0.34908186E-05 -0.61359110E-05
  0.49000000E+00  0.35229751E-05 -0.62015970E-05
  0.50000000E+00  0.35556470E-05 -0.62661719E-05
  0.51000000E+00  0.35888301E-05 -0.63296187E-05
  0.52000000E+00  0.36225210E-05 -0.63919197E-05
  0.53000000E+00  0.36567166E-05 -0.64530569E-05
  0.54000000E+00  0.36914136E-05 -0.65130113E-05
  0.55000000E+00  0.37266093E-05 -0.65717636E-05
  0.56000000E+00  0.37623011E-05 -0.66292938E-05
  0.57000000E+00  0.37984868E-05 -0.66855812E-05
  0.58000000E+00  0.38351641E-05 -0.67406047E-05
  0.59000000E+00  0.38723312E-05 -0.67943423E-05
  0.60000000E+00  0.39099862E-05 -0.68467716E-05
  0.61000000E+00  0.39481277E-05 -0.68978694E-05
  0.62000000E+00  0.39867540E-05 -0.69476120E-05
  0.63000000E+00  0.40258638E-05 -0.69959751E-05
  0.64000000E+00  0.40654560E-05 -0.70429337E-05
  0.65000000E+00  0.41055291E-05 -0.70884621E-05
  0.66000000E+00  0.41460822E-05 -0.71325342E-05
  0.67000000E+00  0.41871140E-05 -0.71751232E-05
  0.68000000E+00  0.42286233E-05 -0.72162017E-05
  0.69000000E+00  0.42706089E-05 -0.72557417E-05
  0.70000000E+00  0.43130697E-05 -0.72937148E-05
  0.71000000E+00  0.43560041E-05 -0.73300917E-05
  0.72000000E+00  0.43994109E-05 -0.73648428E-05
  0.73000000E+00  0.44432883E-05 -0.73979379E-05
  0.74000000E+00  0.44876348E-05 -0.74293464E-05
  0.75000000E+00  0.45324482E-05 -0.74590369E-05
  0.76000000E+00  0.45777267E-05 -0.74869777E-05
  0.77000000E+00  0.46234678E-05 -0.75131367E-05
  0.78000000E+00  0.46696691E-05 -0.75374810E-05
  0.79000000E+00  0.47163276E-05 -0.75599776E-05
  0.80000000E+00  0.47634406E-05 -0.75805929E-05
  0.81000000E+00  0.48110045E-05 -0.75992929E-05
  0.82000000E+00  0.48590162E-05 -0.76160431E-05
  0.83000000E+00  0.49074714E-05 -0.76308087E-05
  0.84000000E+00  0.49563662E-05 -0.76435545E-05
  0.85000000E+00  0.50056961E-05 -0.76542450E-05
  0.86000000E+00  0.50554565E-05 -0.76628441E-05
  0.87000000E+00  0.51056422E-05 -0.76693157E-05
  0.88000000E+00  0.51562482E-05 -0.76736231E-05
  0.89000000E+00  0.52072687E-05 -0.76757294E-05
  0.90000000E+00  0.52586977E-05 -0.76755973E-05
  0.91000000E+00  0.53105292E-05 -0.76731894E-05
  0.92000000E+00  0.53627566E-05 -0.76684677E-05
  0.93000000E+00  0.54153731E-05 -0.76613941E-05
  0.94000000E+00  0.54683718E-05 -0.76519302E-05
  0.95000000E+00  0.55217450E-05 -0.76400373E-05
  0.96000000E+00  0.55754854E-05 -0.76256764E-05
  0.97000000E+00  0.56295848E-05 -0.76088083E-05
  0.98000000E+00  0.56840354E-05 -0.75893933E-05
  0.99000000E+00  0.57388283E-05 -0.75673917E-05
  0.10000000E+01  0.57939550E-05 -0.75427633E-05
