  0.10100000E+01 -0.20930141E-07  0.57642055E-06
  0.10200000E+01 -0.20976790E-07  0.58218564E-06
  0.10300000E+01 -0.21015953E-07  0.58795314E-06
  0.10400000E+01 -0.21047419E-07  0.59372311E-06
  0.10500000E+01 -0.21070972E-07  0.59949560E-06
  0.10600000E+01 -0.21086396E-07  0.60527068E-06
  0.10700000E+01 -0.21093469E-07  0.61104842E-06
  0.10800000E+01 -0.21091971E-07  0.61682887E-06
  0.10900000E+01 -0.21081676E-07  0.62261211E-06
  0.11000000E+01 -0.21062358E-07  0.62839819E-06
  0.11100000E+01 -0.21033786E-07  0.63418718E-06
  0.11200000E+01 -0.20995730E-07  0.63997916E-06
  0.11300000E+01 -0.20947953E-07  0.64577419E-06
  0.11400000E+01 -0.20890219E-07  0.65157235E-06
  0.11500000E+01 -0.20822289E-07  0.65737370E-06
  0.11600000E+01 -0.20743921E-07  0.66317833E-06
  0.11700000E+01 -0.20654869E-07  0.66898630E-06
  0.11800000E+01 -0.20554889E-07  0.67479770E-06
  0.11900000E+01 -0.20443729E-07  0.68061261E-06
  0.12000000E+01 -0.20321139E-07  0.68643109E-06
  0.12100000E+01 -0.20186865E-07  0.69225324E-06
  0.12200000E+01 -0.20040650E-07  0.69807915E-06
  0.12300000E+01 -0.19882237E-07  0.70390888E-06
  0.12400000E+01 -0.19711364E-07  0.70974254E-06
  0.12500000E+01 -0.19527769E-07  0.71558021E-06
  0.12600000E+01 -0.19331187E-07  0.72142199E-06
  0.12700000E+01 -0.19121352E-07  0.72726796E-06
  0.12800000E+01 -0.18897994E-07  0.73311821E-06
  0.12900000E+01 -0.18660845E-07  0.73897285E-06
  0.13000000E+01 -0.18409633E-07  0.74483198E-06
  0.13100000E+01 -0.18144083E-07  0.75069569E-06
  0.13200000E+01 -0.17863922E-07  0.75656408E-06
  0.13300000E+01 -0.17568875E-07  0.76243727E-06
  0.13400000E+01 -0.17258665E-07  0.76831534E-06
  0.13500000E+01 -0.16933014E-07  0.77419842E-06
  0.13600000E+01 -0.16591646E-07  0.78008662E-06
  0.13700000E+01 -0.16234281E-07  0.78598003E-06
  0.13800000E+01 -0.15860643E-07  0.79187878E-06
  0.13900000E+01 -0.15470453E-07  0.79778299E-06
  0.14000000E+01 -0.15063434E-07  0.80369276E-06
  0.14100000E+01 -0.14639310E-07  0.80960821E-06
  0.14200000E+01 -0.14197805E-07  0.81552948E-06
