  0.50000000E-01 -0.11085390E-14 -0.13820403E+00
  0.60000000E-01 -0.11142305E-14 -0.16584582E+00
  0.70000000E-01 -0.11190101E-14 -0.19348815E+00
  0.80000000E-01 -0.11228658E-14 -0.22113110E+00
  0.90000000E-01 -0.11257854E-14 -0.24877477E+00
  0.10000000E+00 -0.11277564E-14 -0.27641924E+00
  0.11000000E+00 -0.11287658E-14 -0.30406461E+00
  0.12000000E+00 -0.11288005E-14 -0.33171096E+00
  0.13000000E+00 -0.11278471E-14 -0.35935838E+00
  0.14000000E+00 -0.11258919E-14 -0.38700696E+00
  0.15000000E+00 -0.11229208E-14 -0.41465680E+00
  0.16000000E+00 -0.11189197E-14 -0.44230797E+00
  0.17000000E+00 -0.11138741E-14 -0.46996058E+00
  0.18000000E+00 -0.11077691E-14 -0.49761471E+00
  0.19000000E+00 -0.11005898E-14 -0.52527045E+00
  0.20000000E+00 -0.10923210E-14 -0.55292789E+00
  0.21000000E+00 -0.10829471E-14 -0.58058711E+00
  0.22000000E+00 -0.10724526E-14 -0.60824822E+00
  0.23000000E+00 -0.10608214E-14 -0.63591129E+00
  0.24000000E+00 -0.10480376E-14 -0.66357642E+00
  0.25000000E+00 -0.10340849E-14 -0.69124370E+00
  0.26000000E+00 -0.10189466E-14 -0.71891321E+00
  0.27000000E+00 -0.10026063E-14 -0.74658506E+00
  0.28000000E+00 -0.98504705E-15 -0.77425932E+00
  0.29000000E+00 -0.96625192E-15 -0.80193608E+00
  0.30000000E+00 -0.94620377E-15 -0.82961544E+00
  0.31000000E+00 -0.92488535E-15 -0.85729749E+00
  0.32000000E+00 -0.90227927E-15 -0.88498231E+00
  0.33000000E+00 -0.87836803E-15 -0.91267000E+00
  0.34000000E+00 -0.85313400E-15 -0.94036064E+00
  0.35000000E+00 -0.82655948E-15 -0.96805433E+00
  0.36000000E+00 -0.79862668E-15 -0.99575116E+00
  0.37000000E+00 -0.76931773E-15 -0.10234512E+01
  0.38000000E+00 -0.73861469E-15 -0.10511546E+01
  0.39000000E+00 -0.70649958E-15 -0.10788613E+01
  0.40000000E+00 -0.67295437E-15 -0.11065716E+01
  0.41000000E+00 -0.63796101E-15 -0.11342855E+01
  0.42000000E+00 -0.60150143E-15 -0.11620030E+01
  0.43000000E+00 -0.56355755E-15 -0.11897243E+01
  0.44000000E+00 -0.52411130E-15 -0.12174494E+01
  0.45000000E+00 -0.48314463E-15 -0.12451785E+01
  0.46000000E+00 -0.44063951E-15 -0.12729117E+01
  0.47000000E+00 -0.39657798E-15 -0.13006489E+01
  0.48000000E+00 -0.35094209E-15 -0.13283904E+01
  0.49000000E+00 -0.30371401E-15 -0.13561362E+01
  0.50000000E+00 -0.25487595E-15 -0.13838864E+01
  0.51000000E+00 -0.20441023E-15 -0.14116411E+01
  0.52000000E+00 -0.15229927E-15 -0.14394003E+01
  0.53000000E+00 -0.98525602E-16 -0.14671643E+01
  0.54000000E+00 -0.43071895E-16 -0.14949330E+01
  0.55000000E+00  0.14079048E-16 -0.15227065E+01
  0.56000000E+00  0.72944267E-16 -0.15504850E+01
  0.57000000E+00  0.13354064E-15 -0.15782685E+01
  0.58000000E+00  0.19588487E-15 -0.16060572E+01
  0.59000000E+00  0.25999348E-15 -0.16338510E+01
  0.60000000E+00  0.32588277E-15 -0.16616502E+01
  0.61000000E+00  0.39356885E-15 -0.16894548E+01
  0.62000000E+00  0.46306760E-15 -0.17172648E+01
  0.63000000E+00  0.53439469E-15 -0.17450805E+01
  0.64000000E+00  0.60756551E-15 -0.17729018E+01
  0.65000000E+00  0.68259524E-15 -0.18007289E+01
  0.66000000E+00  0.75949875E-15 -0.18285618E+01
  0.67000000E+00  0.83829069E-15 -0.18564007E+01
  0.68000000E+00  0.91898538E-15 -0.18842456E+01
  0.69000000E+00  0.10015969E-14 -0.19120967E+01
  0.70000000E+00  0.10861390E-14 -0.19399539E+01
  0.71000000E+00  0.11726251E-14 -0.19678175E+01
  0.72000000E+00  0.12610684E-14 -0.19956875E+01
  0.73000000E+00  0.13514816E-14 -0.20235640E+01
  0.74000000E+00  0.14438773E-14 -0.20514471E+01
  0.75000000E+00  0.15382676E-14 -0.20793369E+01
  0.76000000E+00  0.16346643E-14 -0.21072334E+01
  0.77000000E+00  0.17330788E-14 -0.21351368E+01
  0.78000000E+00  0.18335224E-14 -0.21630472E+01
  0.79000000E+00  0.19360057E-14 -0.21909646E+01
  0.80000000E+00  0.20405391E-14 -0.22188891E+01
  0.81000000E+00  0.21471327E-14 -0.22468209E+01
  0.82000000E+00  0.22557960E-14 -0.22747601E+01
  0.83000000E+00  0.23665385E-14 -0.23027066E+01
  0.84000000E+00  0.24793689E-14 -0.23306607E+01
  0.85000000E+00  0.25942958E-14 -0.23586223E+01
  0.86000000E+00  0.27113274E-14 -0.23865917E+01
  0.87000000E+00  0.28304715E-14 -0.24145688E+01
  0.88000000E+00  0.29517353E-14 -0.24425539E+01
  0.89000000E+00  0.30751259E-14 -0.24705469E+01
  0.90000000E+00  0.32006500E-14 -0.24985480E+01
  0.91000000E+00  0.33283137E-14 -0.25265573E+01
  0.92000000E+00  0.34581230E-14 -0.25545748E+01
  0.93000000E+00  0.35900832E-14 -0.25826007E+01
  0.94000000E+00  0.37241995E-14 -0.26106350E+01
  0.95000000E+00  0.38604766E-14 -0.26386779E+01
  0.96000000E+00  0.39989188E-14 -0.26667294E+01
  0.97000000E+00  0.41395300E-14 -0.26947896E+01
  0.98000000E+00  0.42823140E-14 -0.27228587E+01
  0.99000000E+00  0.44272738E-14 -0.27509366E+01
  0.10000000E+01  0.45744123E-14 -0.27790236E+01
  0.10100000E+01  0.47237321E-14 -0.28071197E+01
  0.10200000E+01  0.48752352E-14 -0.28352250E+01
  0.10300000E+01  0.50289235E-14 -0.28633396E+01
  0.10400000E+01  0.51847983E-14 -0.28914636E+01
  0.10500000E+01  0.53428608E-14 -0.29195970E+01
  0.10600000E+01  0.55031117E-14 -0.29477401E+01
  0.10700000E+01  0.56655514E-14 -0.29758928E+01
  0.10800000E+01  0.58301800E-14 -0.30040553E+01
  0.10900000E+01  0.59969972E-14 -0.30322276E+01
  0.11000000E+01  0.61660026E-14 -0.30604099E+01
  0.11100000E+01  0.63371951E-14 -0.30886023E+01
  0.11200000E+01  0.65105736E-14 -0.31168048E+01
  0.11300000E+01  0.66861367E-14 -0.31450176E+01
  0.11400000E+01  0.68638824E-14 -0.31732407E+01
  0.11500000E+01  0.70438089E-14 -0.32014743E+01
  0.11600000E+01  0.72259135E-14 -0.32297184E+01
  0.11700000E+01  0.74101938E-14 -0.32579731E+01
  0.11800000E+01  0.75966466E-14 -0.32862385E+01
  0.11900000E+01  0.77852689E-14 -0.33145148E+01
  0.12000000E+01  0.79760570E-14 -0.33428020E+01
  0.12100000E+01  0.81690072E-14 -0.33711002E+01
  0.12200000E+01  0.83641154E-14 -0.33994095E+01
  0.12300000E+01  0.85613773E-14 -0.34277301E+01
  0.12400000E+01  0.87607882E-14 -0.34560619E+01
  0.12500000E+01  0.89623432E-14 -0.34844052E+01
  0.12600000E+01  0.91660372E-14 -0.35127599E+01
  0.12700000E+01  0.93718646E-14 -0.35411263E+01
  0.12800000E+01  0.95798197E-14 -0.35695043E+01
  0.12900000E+01  0.97898963E-14 -0.35978942E+01
  0.13000000E+01  0.10002088E-13 -0.36262959E+01
  0.13100000E+01  0.10216388E-13 -0.36547097E+01
  0.13200000E+01  0.10432790E-13 -0.36831355E+01
  0.13300000E+01  0.10651286E-13 -0.37115735E+01
  0.13400000E+01  0.10871867E-13 -0.37400238E+01
  0.13500000E+01  0.11094527E-13 -0.37684865E+01
  0.13600000E+01  0.11319256E-13 -0.37969617E+01
  0.13700000E+01  0.11546045E-13 -0.38254495E+01
  0.13800000E+01  0.11774886E-13 -0.38539499E+01
  0.13900000E+01  0.12005766E-13 -0.38824631E+01
  0.14000000E+01  0.12238678E-13 -0.39109892E+01
  0.14100000E+01  0.12473608E-13 -0.39395283E+01
  0.14200000E+01  0.12710546E-13 -0.39680805E+01
  0.14300000E+01  0.12949478E-13 -0.39966458E+01
  0.14400000E+01  0.13190393E-13 -0.40252245E+01
  0.14500000E+01  0.13433277E-13 -0.40538165E+01
  0.14600000E+01  0.13678114E-13 -0.40824219E+01
  0.14700000E+01  0.13924890E-13 -0.41110410E+01
  0.14800000E+01  0.14173588E-13 -0.41396738E+01
  0.14900000E+01  0.14424191E-13 -0.41683203E+01
  0.15000000E+01  0.14676682E-13 -0.41969807E+01
  0.15100000E+01  0.14931041E-13 -0.42256551E+01
  0.15200000E+01  0.15187247E-13 -0.42543436E+01
  0.15300000E+01  0.15445281E-13 -0.42830462E+01
  0.15400000E+01  0.15705119E-13 -0.43117632E+01
  0.15500000E+01  0.15966737E-13 -0.43404945E+01
  0.15600000E+01  0.16230111E-13 -0.43692404E+01
  0.15700000E+01  0.16495214E-13 -0.43980008E+01
  0.15800000E+01  0.16762019E-13 -0.44267759E+01
  0.15900000E+01  0.17030496E-13 -0.44555659E+01
  0.16000000E+01  0.17300614E-13 -0.44843707E+01
  0.16100000E+01  0.17572341E-13 -0.45131905E+01
  0.16200000E+01  0.17845643E-13 -0.45420254E+01
  0.16300000E+01  0.18120484E-13 -0.45708756E+01
  0.16400000E+01  0.18396827E-13 -0.45997411E+01
  0.16500000E+01  0.18674633E-13 -0.46286219E+01
  0.16600000E+01  0.18953861E-13 -0.46575183E+01
  0.16700000E+01  0.19234468E-13 -0.46864303E+01
  0.16800000E+01  0.19516409E-13 -0.47153581E+01
  0.16900000E+01  0.19799637E-13 -0.47443017E+01
