   0.00000000E+000   0.26677057E-010
   0.30030030E-001   0.29796838E-010
   0.60060060E-001   0.39686736E-010
   0.90090090E-001   0.57977576E-010
   0.12012012E+000   0.87518440E-010
   0.15015015E+000   0.13258156E-009
   0.18018018E+000   0.19919218E-009
   0.21021021E+000   0.29569511E-009
   0.24024024E+000   0.43381131E-009
   0.27027027E+000   0.63064228E-009
   0.30030030E+000   0.91220334E-009
   0.33033033E+000   0.13185994E-008
   0.36036036E+000   0.19089371E-008
   0.39039039E+000   0.27599448E-008
   0.42042042E+000   0.39483283E-008
   0.45045045E+000   0.55099550E-008
   0.48048048E+000   0.73855056E-008
   0.51051051E+000   0.93858208E-008
   0.54054054E+000   0.11216218E-007
   0.57057057E+000   0.12566690E-007
   0.60060060E+000   0.13221293E-007
   0.63063063E+000   0.13116871E-007
   0.66066066E+000   0.12318609E-007
   0.69069069E+000   0.10943723E-007
   0.72072072E+000   0.90933014E-008
   0.75075075E+000   0.68270876E-008
   0.78078078E+000   0.41737156E-008
   0.81081081E+000   0.11502229E-008
   0.84084084E+000  -0.22264721E-008
   0.87087087E+000  -0.59377487E-008
   0.90090090E+000  -0.99654822E-008
   0.93093093E+000  -0.14293780E-007
   0.96096096E+000  -0.18909115E-007
   0.99099099E+000  -0.23799555E-007
   0.10210210E+001  -0.28953944E-007
   0.10510511E+001  -0.34361472E-007
   0.10810811E+001  -0.40011627E-007
   0.11111111E+001  -0.45894404E-007
   0.11411411E+001  -0.52000623E-007
   0.11711712E+001  -0.58322259E-007
   0.12012012E+001  -0.64852722E-007
   0.12312312E+001  -0.71587066E-007
   0.12612613E+001  -0.78522099E-007
   0.12912913E+001  -0.85656419E-007
   0.13213213E+001  -0.92990353E-007
   0.13513514E+001  -0.10052580E-006
   0.13813814E+001  -0.10826591E-006
   0.14114114E+001  -0.11621457E-006
   0.14414414E+001  -0.12437565E-006
   0.14714715E+001  -0.13275227E-006
   0.15015015E+001  -0.14134663E-006
   0.15315315E+001  -0.15016069E-006
   0.15615616E+001  -0.15919754E-006
   0.15915916E+001  -0.16846202E-006
   0.16216216E+001  -0.17795967E-006
   0.16516517E+001  -0.18769410E-006
   0.16816817E+001  -0.19766480E-006
   0.17117117E+001  -0.20786797E-006
   0.17417417E+001  -0.21830100E-006
   0.17717718E+001  -0.22897023E-006
   0.18018018E+001  -0.23990299E-006
   0.18318318E+001  -0.25116683E-006
   0.18618619E+001  -0.26291100E-006
   0.18918919E+001  -0.27544665E-006
   0.19219219E+001  -0.28941406E-006
   0.19519520E+001  -0.30611218E-006
   0.19819820E+001  -0.32820284E-006
   0.20120120E+001  -0.36117278E-006
   0.20420420E+001  -0.41562444E-006
   0.20720721E+001  -0.50974344E-006
   0.21021021E+001  -0.67297554E-006
   0.21321321E+001  -0.86748114E-006
   0.21621622E+001  -0.86297111E-006
   0.21921922E+001  -0.84071418E-006
   0.22222222E+001  -0.81853644E-006
   0.22522523E+001  -0.79038476E-006
   0.22822823E+001  -0.76048610E-006
   0.23123123E+001  -0.73082184E-006
   0.23423423E+001  -0.70170148E-006
   0.23723724E+001  -0.67343066E-006
   0.24024024E+001  -0.64645329E-006
   0.24324324E+001  -0.62102291E-006
   0.24624625E+001  -0.59713860E-006
   0.24924925E+001  -0.57467510E-006
   0.25225225E+001  -0.55349237E-006
   0.25525526E+001  -0.53346963E-006
   0.25825826E+001  -0.51449946E-006
   0.26126126E+001  -0.49647674E-006
   0.26426426E+001  -0.47929487E-006
   0.26726727E+001  -0.46284800E-006
   0.27027027E+001  -0.44703481E-006
   0.27327327E+001  -0.43176106E-006
   0.27627628E+001  -0.41694017E-006
   0.27927928E+001  -0.40249246E-006
   0.28228228E+001  -0.38834364E-006
   0.28528529E+001  -0.37442317E-006
   0.28828829E+001  -0.36066255E-006
   0.29129129E+001  -0.34699369E-006
   0.29429429E+001  -0.33334729E-006
   0.29729730E+001  -0.31965125E-006
   0.30030030E+001  -0.30582893E-006
   0.30330330E+001  -0.29179723E-006
   0.30630631E+001  -0.27746429E-006
   0.30930931E+001  -0.26272668E-006
   0.31231231E+001  -0.24746578E-006
   0.31531532E+001  -0.23154321E-006
   0.31831832E+001  -0.21479482E-006
   0.32132132E+001  -0.19702271E-006
   0.32432432E+001  -0.17798415E-006
   0.32732733E+001  -0.15737509E-006
   0.33033033E+001  -0.13480557E-006
   0.33333333E+001  -0.10976328E-006
   0.33633634E+001  -0.81557695E-007
   0.33933934E+001  -0.49231006E-007
   0.34234234E+001  -0.11414867E-007
   0.34534535E+001   0.33902958E-007
   0.34834835E+001   0.89740908E-007
   0.35135135E+001   0.16042212E-006
   0.35435435E+001   0.25021054E-006
   0.35735736E+001   0.35599399E-006
   0.36036036E+001   0.45373231E-006
   0.36336336E+001   0.50273079E-006
   0.36636637E+001   0.47548759E-006
   0.36936937E+001   0.51333483E-006
   0.37237237E+001   0.39633688E-006
   0.37537538E+001   0.19510591E-006
   0.37837838E+001  -0.11886457E-007
   0.38138138E+001  -0.22768571E-006
   0.38438438E+001  -0.44129980E-006
   0.38738739E+001  -0.63716912E-006
   0.39039039E+001  -0.80269097E-006
   0.39339339E+001  -0.93407498E-006
   0.39639640E+001  -0.10343887E-005
   0.39939940E+001  -0.11092941E-005
   0.40240240E+001  -0.11644630E-005
   0.40540541E+001  -0.12046320E-005
   0.40840841E+001  -0.12339552E-005
   0.41141141E+001  -0.12576426E-005
   0.41441441E+001  -0.12807823E-005
   0.41741742E+001  -0.13057511E-005
   0.42042042E+001  -0.13709961E-005
   0.42342342E+001  -0.12637500E-005
   0.42642643E+001  -0.11063813E-005
   0.42942943E+001  -0.98790835E-006
   0.43243243E+001  -0.92844634E-006
   0.43543544E+001  -0.88226451E-006
   0.43843844E+001  -0.82980774E-006
   0.44144144E+001  -0.77438264E-006
   0.44444444E+001  -0.71544375E-006
   0.44744745E+001  -0.65372871E-006
   0.45045045E+001  -0.59072839E-006
   0.45345345E+001  -0.52807866E-006
   0.45645646E+001  -0.46759689E-006
   0.45945946E+001  -0.41102556E-006
   0.46246246E+001  -0.35976475E-006
   0.46546547E+001  -0.31474503E-006
   0.46846847E+001  -0.27640673E-006
   0.47147147E+001  -0.24476207E-006
   0.47447447E+001  -0.21952192E-006
   0.47747748E+001  -0.20024493E-006
   0.48048048E+001  -0.18647207E-006
   0.48348348E+001  -0.17783711E-006
   0.48648649E+001  -0.17417312E-006
   0.48948949E+001  -0.17566456E-006
   0.49249249E+001  -0.18319228E-006
   0.49549550E+001  -0.19963340E-006
   0.49849850E+001  -0.24164030E-006
   0.50150150E+001  -0.24526279E-006
   0.50450450E+001  -0.22966596E-006
   0.50750751E+001  -0.23853700E-006
   0.51051051E+001  -0.25210416E-006
   0.51351351E+001  -0.26480326E-006
   0.51651652E+001  -0.27538346E-006
   0.51951952E+001  -0.28364551E-006
   0.52252252E+001  -0.28970970E-006
   0.52552553E+001  -0.29379930E-006
   0.52852853E+001  -0.29618111E-006
   0.53153153E+001  -0.29712952E-006
   0.53453453E+001  -0.29690453E-006
   0.53753754E+001  -0.29576459E-006
   0.54054054E+001  -0.29402695E-006
   0.54354354E+001  -0.29220714E-006
   0.54654655E+001  -0.29119176E-006
   0.54954955E+001  -0.29221691E-006
   0.55255255E+001  -0.29708375E-006
   0.55555556E+001  -0.30930375E-006
   0.55855856E+001  -0.33398322E-006
   0.56156156E+001  -0.36977503E-006
   0.56456456E+001  -0.40375334E-006
   0.56756757E+001  -0.40406828E-006
   0.57057057E+001  -0.32949618E-006
   0.57357357E+001  -0.34645538E-007
   0.57657658E+001   0.43596598E-006
   0.57957958E+001  -0.29052337E-006
   0.58258258E+001  -0.27888698E-006
   0.58558559E+001  -0.28113158E-006
   0.58858859E+001  -0.28932537E-006
