# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    7.635270541   -5.240350648   -5.240319465   -5.240166488
    7.695390782   -4.856170810   -4.856120787   -4.855987119
    7.755511022   -4.552866217   -4.552794816   -4.552685691
    7.815631263   -4.409181440   -4.409095466   -4.409016473
    7.875751503   -4.212375812   -4.212298369   -4.212227563
    7.935871743   -4.103128058   -4.103071586   -4.102991137
    7.995991984   -3.828085314   -3.828047769   -3.827961942
    8.056112224   -3.249102530   -3.249072281   -3.248990490
    8.116232465   -2.658697248   -2.658668483   -2.658595005
    8.176352705   -2.491692300   -2.491660695   -2.491608062
    8.236472946   -2.973336962   -2.973308244   -2.973276581
    8.296593186   -3.763396576   -3.763343682   -3.763292328
    8.356713427   -4.531085801   -4.530997290   -4.530940919
    8.416833667   -4.437921257   -4.437822824   -4.437773875
    8.476953908   -4.258320888   -4.258235814   -4.258203350
    8.537074148   -4.192350042   -4.192307518   -4.192304470
    8.597194389   -4.140095524   -4.140079410   -4.140079707
    8.657314629   -4.216187142   -4.216170286   -4.216162073
    8.717434870   -4.126003175   -4.125984020   -4.125981120
    8.777555110   -3.906397848   -3.906381805   -3.906386017
    8.837675351   -3.757616713   -3.757603615   -3.757580562
    8.897795591   -3.740503356   -3.740480651   -3.740430438
    8.957915832   -3.605290194   -3.605259048   -3.605202435
    9.018036072   -3.256877983   -3.256844817   -3.256787833
    9.078156313   -2.819861288   -2.819824538   -2.819769850
    9.138276553   -2.413168123   -2.413126811   -2.413074866
    9.198396794   -2.275049631   -2.275002924   -2.274959061
    9.258517034   -2.536465471   -2.536409238   -2.536388429
    9.318637275   -2.736486721   -2.736425549   -2.736434082
    9.378757515   -2.827288292   -2.827218457   -2.827238953
    9.438877756   -3.033314605   -3.033243514   -3.033258387
    9.498997996   -3.457681848   -3.457658870   -3.457644816
    9.559118236   -3.794044656   -3.794091607   -3.794042989
    9.619238477   -3.825602934   -3.825672527   -3.825624990
    9.679358717   -3.700380678   -3.700441042   -3.700416958
    9.739478958   -3.454484186   -3.454528724   -3.454519788
    9.799599198   -3.231901555   -3.231937934   -3.231929517
    9.859719439   -3.219030480   -3.219060067   -3.219039608
    9.919839679   -3.183322906   -3.183351032   -3.183318621
    9.979959920   -2.991507922   -2.991534004   -2.991501131
   10.040080160   -2.770030297   -2.770053565   -2.770023764
   10.100200401   -2.559523531   -2.559543711   -2.559517338
   10.160320641   -2.358841140   -2.358858773   -2.358835794
   10.220440882   -2.164812535   -2.164828721   -2.164809021
   10.280561122   -1.994134916   -1.994150528   -1.994131623
   10.340681363   -1.910919411   -1.910935018   -1.910906712
   10.400801603   -1.863546249   -1.863561740   -1.863520960
   10.460921844   -1.712966931   -1.712985278   -1.712945539
   10.521042084   -1.529910646   -1.529930983   -1.529896563
   10.581162325   -1.447638169   -1.447656976   -1.447631366
   10.641282565   -1.470806345   -1.470819934   -1.470799575
   10.701402806   -1.360567197   -1.360581428   -1.360558513
   10.761523046   -1.348264544   -1.348286154   -1.348260652
   10.821643287   -1.703130513   -1.703143747   -1.703114204
   10.881763527   -2.061904162   -2.061899522   -2.061866838
   10.941883768   -2.293958921   -2.293946367   -2.293924097
   11.002004008   -2.216165601   -2.216153380   -2.216139282
   11.062124248   -2.105007491   -2.104997009   -2.104977924
   11.122244489   -2.162758273   -2.162751333   -2.162722612
   11.182364729   -2.146228831   -2.146221012   -2.146190853
   11.242484970   -1.971492620   -1.971484342   -1.971454598
