# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    9.138276553   -3.198334476   -3.198075124   -3.198105615
    9.198396794   -3.121850487   -3.121618681   -3.121645947
    9.258517034   -3.075744375   -3.075535313   -3.075559885
    9.318637275   -3.055307023   -3.055117102   -3.055139403
    9.378757515   -3.031739074   -3.031565435   -3.031585841
    9.438877756   -2.984958875   -2.984799300   -2.984818080
    9.498997996   -2.906345893   -2.906198594   -2.906215927
    9.559118236   -2.820787596   -2.820651017   -2.820667074
    9.619238477   -2.747907398   -2.747780293   -2.747795232
    9.679358717   -2.682932787   -2.682814125   -2.682828072
    9.739478958   -2.629184783   -2.629073692   -2.629086764
    9.799599198   -2.588888918   -2.588784671   -2.588796982
    9.859719439   -2.559445901   -2.559347829   -2.559359445
    9.919839679   -2.530812082   -2.530719648   -2.530730616
    9.979959920   -2.479587218   -2.479499986   -2.479510351
   10.040080160   -2.417855331   -2.417772925   -2.417782708
   10.100200401   -2.358873289   -2.358795362   -2.358804584
   10.160320641   -2.303638031   -2.303564258   -2.303572986
   10.220440882   -2.260145964   -2.260076086   -2.260084380
   10.280561122   -2.215776492   -2.215710241   -2.215718125
   10.340681363   -2.177260264   -2.177197341   -2.177204836
   10.400801603   -2.147625373   -2.147565633   -2.147572722
   10.460921844   -2.127318519   -2.127261925   -2.127268563
   10.521042084   -2.100660749   -2.100607168   -2.100613381
   10.581162325   -2.054717279   -2.054666487   -2.054672362
   10.641282565   -1.995450650   -1.995402440   -1.995408033
   10.701402806   -1.943193237   -1.943147512   -1.943152820
   10.761523046   -1.911098150   -1.911054895   -1.911059876
   10.821643287   -1.892018372   -1.891977513   -1.891982173
   10.881763527   -1.869210032   -1.869171470   -1.869175804
   10.941883768   -1.841709873   -1.841673572   -1.841677609
   11.002004008   -1.809580301   -1.809546226   -1.809550056
   11.062124248   -1.771931511   -1.771899599   -1.771903236
   11.122244489   -1.729606389   -1.729576606   -1.729580043
   11.182364729   -1.687488330   -1.687460650   -1.687463917
   11.242484970   -1.643073789   -1.643048215   -1.643051311
   11.302605210   -1.608195129   -1.608171686   -1.608174572
   11.362725451   -1.578293626   -1.578272340   -1.578274980
   11.422845691   -1.553713182   -1.553694129   -1.553696466
   11.482965932   -1.536073747   -1.536057023   -1.536059018
   11.543086172   -1.512573162   -1.512558869   -1.512560547
   11.603206413   -1.478946797   -1.478935028   -1.478936417
   11.663326653   -1.444880380   -1.444871228   -1.444872317
   11.723446894   -1.414137270   -1.414130853   -1.414131635
   11.783567134   -1.379468673   -1.379465183   -1.379465626
   11.843687375   -1.350250973   -1.350250701   -1.350250757
   11.903807615   -1.332122937   -1.332126266   -1.332125887
   11.963927856   -1.314791867   -1.314799291   -1.314798391
   12.024048096   -1.294405447   -1.294417540   -1.294416018
   12.084168337   -1.275168854   -1.275186199   -1.275184016
   12.144288577   -1.253077012   -1.253100339   -1.253097471
   12.204408818   -1.227169446   -1.227199865   -1.227196192
   12.264529058   -1.194622612   -1.194661720   -1.194657017
   12.324649299   -1.157250762   -1.157300726   -1.157294730
   12.384769539   -1.124212466   -1.124276261   -1.124268645
   12.444889780   -1.097092592   -1.097174214   -1.097164518
   12.505010020   -1.080799928   -1.080903944   -1.080891624
   12.565130261   -1.067976391   -1.068102456   -1.068087573
   12.625250501   -1.051181539   -1.051293849   -1.051280628
   12.685370741   -1.029596963   -1.029572684   -1.029575540
   12.745490982   -1.004283620   -1.004117976   -1.004137467
   12.805611222   -0.978021397   -0.977838894   -0.977860382
   12.865731463   -0.950240182   -0.950079304   -0.950098258
   12.925851703   -0.922435775   -0.922297402   -0.922313718
   12.985971944   -0.898996840   -0.898876390   -0.898890602
   13.046092184   -0.882617163   -0.882510520   -0.882523104
